"IDRSSD"	RCFD0010	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD3123	RCFD3128	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA222	RCFDA223	RCFDA250	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC869	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1651	RCON1754	RCON1773	RCON2170	RCON3123	RCON3128	RCON3411	RCON3429	RCON3433	RCON3545	RCON3809	RCON3812	RCON3821	RCON3833	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA222	RCONA223	RCONA250	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	
80431																																																																																																																																																													3577	0	0	17761	81520	1018	0	0	0	0	0	0	0	0	240	3248	19324	22302	2381	37539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	52370	0	0	57460	0	0	0	54	54	0	0	0	54	687	2890	0	0	0	0	0	0	125	2561	15075	0	0	0	0	0	0	0	0	0	0	22302	35158	0	0	0	0	0	2900	0	0	
80552																																																																																																																																																														0	0	5275	22820	116	0	0	0	0	0	0	0	103	189	6875	7778	1985	760	6327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8973	0	0	9165	0	0	0	0	0	0	0	0	0	6875	861	0	0	0	0	0	0	-29	0	5304	0	0	0	0	0	0	0	0	0	1613	1985	5567	0	0	0	0	0	760	0	0	
80936																																																																																																																																																													5954	0	0	17177	113129	1241	0	0	0	0	0	0	0	0	3835	1661	18610	33897	6909	60003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	82431	0	0	79585	0	0	0	47	47	0	0	0	47	1481	4473	0	0	0	0	0	0	199	179	9453	7346	0	0	0	0	0	0	0	0	0	26491	53094	0	0	0	0	0	8454	0	1	
81175																																																																																																																																																													17181	0	3438	658	197036	2403	0	0	0	0	0	1840	0	0	0	18023	1354	47396	8786	131451	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	169651	0	0	167389	1136	14200	14200	310	310	0	0	0	310	16982	199	0	0	378	605	2455	0	-5	663	0	0	0	0	0	0	217	0	0	0	0	44724	122665	0	0	0	0	0	10556	1220	0	
81429																																																																																																																																																													19181	0	0	29149	120567	2090	0	0	0	0	0	0	0	0	5221	23211	19208	13755	6233	65575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1193	77963	0	0	67519	0	0	0	250	250	0	0	0	250	17136	2045	0	0	0	0	0	0	908	6030	16683	5528	0	0	0	0	0	0	0	0	0	8177	59342	0	0	0	0	0	6556	0	45	
82033																																																																																																																																																													7305	0	0	53254	140444	2307	0	0	0	0	0	0	0	0	353	20399	39888	35673	8427	47530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389	72146	0	0	73368	0	0	0	28	28	0	0	28	0	4738	2567	0	0	0	0	0	0	-740	15487	37098	1408	0	0	0	0	0	0	0	0	0	34265	39103	0	0	0	0	0	8824	0	174	
82257																																																																																																																																																													7624	0	0	5665	32794	215	0	0	0	0	0	0	0	0	0	146	11839	907	462	20090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22912	0	0	19050	0	0	0	0	0	0	0	0	0	146	7478	0	0	0	0	0	0	27	0	4155	409	1074	0	0	0	0	0	0	0	0	496	18554	0	0	0	0	0	670	0	0	
82350																																																																																																																																																													5667	0	58	17942	51751	335	0	10	0	0	0	0	0	0	49	4432	20649	7781	2018	19022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27070	0	0	23349	0	0	0	0	0	0	0	0	0	739	4928	0	0	0	58	0	0	202	3660	12653	1427	0	0	0	0	0	0	0	0	0	6345	17004	0	0	0	0	0	2298	0	33	
82659																																																																																																																																																													9561	0	35	7426	83076	809	0	75	0	0	0	0	0	0	0	7092	11868	10039	3151	54845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	62223	0	0	63600	0	0	0	0	0	0	0	0	0	7092	2469	0	0	0	35	0	0	28	0	7398	0	0	0	0	0	0	0	0	0	1867	10039	51694	0	0	0	0	0	3263	13	0	
83151																																																																																																																																																													11316	0	0	9420	96681	913	0	0	0	0	0	0	0	81	2413	10490	12965	10736	6524	59029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	69393	0	0	65563	0	0	0	1201	1201	0	0	0	1201	10490	826	0	0	0	0	0	0	-226	0	9646	0	0	0	0	0	0	0	0	0	2354	10703	52505	0	0	0	0	0	11295	4599	0	
83236																																																																																																																																																													5412	0	17220	30215	70504	204	0	0	0	0	0	0	0	0	3351	52267	1053	2358	1424	15321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18387	0	0	16255	0	0	0	0	0	0	0	0	0	4541	871	0	0	17220	0	0	0	-291	30506	0	0	0	0	0	0	0	0	0	0	0	2358	13897	0	0	0	0	0	1606	0	0	
83375																																																																																																																																																													16973	0	0	196123	603535	5585	0	10	0	0	346	4364	0	3312	9934	22243	129051	103051	43176	351225	1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	436373	0	0	347784	0	0	0	1714	1714	125	0	0	1589	13621	3352	0	0	0	0	0	0	3285	8622	117451	62329	4436	0	0	0	1831	0	0	0	5361	38891	303532	265	0	0	0	81	46063	0	0	
83638	189217	0	0	2179474	7903578	65385	4612	28719	0	0	0	0	0	17644	786737	1161706	1040750	796088	228506	4948460	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	5957422	0	0	5298330	0	0	0	5551	5551	0	716	0	4835	149686	39531	0	0	0	0	0	0	5323	927064	517898	453354	275835	0	0	0	0	0	0	69174	444218	340819	4444119	0	0	0	0	0	301942	16636	15782	39103	1915	-43426	8822	5563	0	0	3259	5744	0	0	0	5744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393369	0	0	0	393369	0	150	0	1167269	1041616	796088	5355667	0	208323	398044	5355667	5962034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189217		0	2179474																																																																																	
83834																																																																																																																																																													30274	0	0	54953	185179	1221	0	0	0	0	0	0	0	0	28	31247	49365	39429	6442	65684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	95548	0	0	94731	0	0	0	289	289	0	0	0	289	27642	2632	0	0	0	0	0	0	675	3605	46733	3940	0	0	0	0	0	0	0	0	0	35489	59242	0	0	0	0	0	6442	0	0	
83852																																																																																																																																																													8690	0	0	20625	44327	112	0	0	0	0	0	0	0	0	0	4175	24590	2478	930	12778	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18935	0	0	14086	0	0	0	0	0	0	0	0	0	85	8605	0	0	0	0	0	0	418	4090	14959	1158	0	0	0	0	0	108	0	0	1026	1320	11740	0	0	0	0	0	930	0	0	
83955																																																																																																																																																													4287	0	4134	103	51500	403	0	0	0	0	0	0	0	0	0	0	6375	0	1901	45526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47440	0	0	40303	0	0	0	639	639	0	0	0	639	0	4287	0	0	0	913	0	3221	2	0	0	0	101	0	0	0	0	0	0	0	0	0	40303	0	0	0	0	0	1901	0	0	
84046																																																																																																																																																													1645	0	0	28449	54653	370	0	0	0	0	0	0	0	0	3964	1364	18342	14114	3493	20736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33456	0	0	19826	0	0	0	13	13	0	0	0	13	1273	0	372	0	0	0	0	0	467	0	16626	8759	2597	0	0	0	0	0	0	91	106	5355	14274	0	0	0	0	0	3493	0	0	
84251																																																																																																																																																													6337	0	0	0	21084	122	0	0	0	0	0	0	0	0	0	326	6328	79	280	14473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15894	0	0	14575	0	0	0	115	115	0	0	0	115	134	6203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	125	76	14193	0	0	0	0	0	294	0	11	
84541																																																																																																																																																													37600	0	71079	70786	600705	6561	0	2504	0	0	0	0	0	0	19565	24236	120002	106402	29574	372807	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	807	459485	0	0	395489	0	0	0	0	0	0	0	0	0	20192	17408	0	0	0	40679	29300	1100	-17242	4044	55582	1372	27030	0	0	0	412	0	0	0	5225	75161	315103	0	0	0	0	0	31900	1061	0	
84804																																																																																																																																																													2675	0	0	19601	54363	599	0	0	0	0	0	0	0	0	0	1289	21071	22401	1540	10056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	25190	0	0	30831	0	0	0	0	0	0	0	0	0	711	1964	0	0	0	0	0	0	145	578	18878	0	0	0	0	0	0	0	0	0	0	22315	8516	0	0	0	0	0	1855	0	0	
85052																																																																																																																																																													4435	0	53683	5775	119778	883	0	0	0	0	0	0	0	3	2482	49686	21462	10040	3374	39320	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	49616	0	0	47992	0	0	0	0	0	0	0	0	0	4328	107	0	0	40245	10972	2266	199	152	4768	855	0	0	0	0	0	372	0	0	0	4868	7377	35747	0	0	0	0	0	3831	0	345	
85258																																																																																																																																																														0	15189	10957	153757	963	0	0	0	0	0	0	0	0	10415	6065	29981	8674	4365	109609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125225	0	0	113883	0	0	0	75	75	0	0	0	75	5267	3763	0	0	0	14353	836	0	-124	796	10285	0	0	0	0	0	0	0	0	0	860	7779	105244	0	0	0	0	0	5661	515	2	
85454																																																																																																																																																													12460	0	0	21347	66565	246	0	0	0	0	0	0	0	0	120	9433	22372	10773	890	23689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33610	0	0	24018	0	0	0	0	0	0	0	0	0	9433	3027	0	0	0	0	0	0	544	0	10878	9925	0	0	0	0	0	0	0	0	371	848	22799	0	0	0	0	0	1186	0	0	
85472																																																																																																																																																													37519	0	469416	19803	2359980	16317	0	702	0	0	0	6985	0	0	129923	16136	491354	893227	104449	972920	4201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1591691	0	0	1705163	0	0	0	6289	6289	0	0	0	6289	14227	19464	3828	0	1466	421609	502	45839	-97	0	19900	0	0	0	0	0	4201	0	0	0	0	886359	818804	0	0	0	0	0	140195	2757	443	
85931																																																																																																																																																													2179	0	16582	43487	216500	1356	0	0	0	0	0	0	0	0	230	4377	59156	105144	5757	49222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114062	0	0	146464	0	0	0	322	322	0	0	0	322	1552	627	0	0	0	16172	410	0	-43	2783	39032	1715	0	0	0	0	0	0	0	0	0	102999	43465	0	0	0	0	0	6219	0	42	
86349																																																																																																																																																													18961	0	0	24494	203997	2745	0	0	0	0	0	0	0	0	471	3889	39732	83371	7016	79751	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125	128494	0	0	155909	0	0	0	0	0	0	0	0	0	3777	15184	0	0	0	0	0	0	-1	22	24332	141	0	0	0	0	0	56	0	0	0	83230	72679	0	0	0	0	0	7322	0	90	
86358																																																																																																																																																													3451	0	0	22391	49672	372	0	0	0	0	0	0	0	0	2	206	17530	8595	577	24070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31875	0	0	23493	0	0	0	0	0	0	0	0	0	206	3245	0	0	0	0	0	0	-357	0	14197	8551	0	0	0	0	0	0	0	0	0	0	23493	0	0	0	0	0	709	0	0	
86554																																																																																																																																																													14741	0	0	23765	69320	346	0	0	0	0	0	0	0	0	0	11597	26161	11960	1149	19584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30814	0	0	28414	0	0	0	18	18	0	0	0	18	10595	4146	0	0	0	0	0	0	365	984	20507	775	1134	0	0	0	0	0	0	0	0	11114	17301	0	0	0	0	0	1503	0	18	
86675																																																																																																																																																													49066	0	219789	9969	798890	4118	0	0	0	0	0	0	0	0	0	2550	277345	283096	18635	240017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437034	0	0	504841	0	0	0	0	0	0	0	0	0	1861	47205	0	0	689	219100	0	0	0	0	9969	0	0	0	0	0	0	0	0	0	363	283096	221382	0	0	0	0	0	19343	0	0	
87047																																																																																																																																																													3404	0	0	64191	148033	1267	0	0	0	0	0	0	0	0	1465	8655	33567	59492	6257	46693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	83768	0	0	74314	0	0	0	100	100	0	0	0	100	1211	2193	0	0	0	0	0	0	893	7357	30143	22740	3058	0	0	0	0	0	0	0	547	36389	37378	0	0	0	0	0	7391	0	87	
87159																																																																																																																																																													25868	0	3496	90149	155958	777	0	0	0	0	0	0	0	632	1103	36352	75698	18718	1406	25119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	50341	0	0	35336	0	0	0	0	0	0	0	0	0	23853	2016	0	0	0	2796	0	700	805	12460	70572	6312	0	0	0	0	0	0	0	0	0	12323	23013	0	0	0	0	0	1886	41	39	
87177																																																																																																																																																													14589	0	21542	0	48118	134	0	0	0	0	0	0	0	0	68	14877	21274	7204	3247	4816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12707	0	0	8768	0	0	0	0	0	0	0	0	0	14589	0	0	0	288	21249	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7204	1564	0	0	0	0	0	3353	81	0	
87234																																																																																																																																																													14567	0	3214	161393	476170	3309	0	0	0	0	0	0	0	0	0	87256	85037	145255	24907	160841	4128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	251836	0	0	267901	0	0	0	1535	1535	0	0	0	1535	14235	331	0	0	0	3214	0	0	894	61929	79443	19127	0	0	0	0	4128	0	0	10822	0	121145	135934	0	0	0	0	0	28276	195	270	
87476																																																																																																																																																													11678	0	0	15169	119995	7249	0	0	0	0	0	0	0	750	2388	14121	15411	48480	2199	49071	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6332	71630	0	0	94742	0	0	0	0	0	0	0	0	0	11647	31	0	0	0	0	0	0	161	2474	12235	299	0	0	0	0	0	311	0	0	0	48181	46561	0	0	0	0	0	5344	0	0	
87579																																																																																																																																																													15433	0	59350	11491	340333	4167	0	0	0	0	0	0	0	0	20000	41770	42963	125883	16466	133380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1470	214258	0	0	238110	65	813	813	0	0	0	0	0	0	4295	11138	0	0	37381	19989	0	1980	504	0	8190	0	2797	0	0	0	0	0	0	0	90	125883	112137	0	0	0	0	0	20116	0	94	
88231																																																																																																																																																													27540	0	13744	8299	380330	4857	0	0	0	0	0	97627	0	120	14191	24224	52683	128211	22867	179627	54276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1594	259404	0	0	253609	0	0	0	0	0	0	0	0	0	19646	7894	0	-15	1969	7540	4250	0	372	0	4540	2761	626	0	0	11043	43233	0	0	0	19804	77671	156134	0	0	0	0	0	27719	85	2609	
88240																																																																																																																																																													2176	0	29740	11141	72124	241	0	0	0	0	0	0	0	0	0	1464	25642	28263	1323	13766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33026	0	0	25441	0	0	0	0	0	0	0	0	0	1368	808	0	0	0	18429	11311	0	686	96	6405	3741	213	0	0	0	0	0	0	0	0	13211	12230	0	0	0	0	0	3867	2544	0	
88259																																																																																																																																																													8432	0	0	13403	66285	566	0	0	0	0	0	0	0	0	5408	6930	14938	235	3496	44828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50999	0	0	41332	0	0	0	361	361	0	0	0	361	6930	1502	0	0	0	0	0	0	-81	0	13248	235	0	0	0	0	0	0	0	0	0	0	41332	0	0	0	0	0	3684	0	0	
88352																																																																																																																																																													19229	0	0	71145	159819	1375	0	0	0	0	0	0	0	0	92	25151	61819	9444	4827	63889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	80659	0	0	65992	0	0	0	0	0	0	0	0	0	5533	13696	0	0	0	0	0	0	890	19618	48123	2514	0	0	0	0	0	0	0	0	0	6930	59062	0	0	0	0	0	4828	0	0	
88455																																																																																																																																																													13540	0	15913	60193	402317	2696	0	0	0	0	0	0	0	0	2	23831	68128	13779	19778	291706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320040	0	0	285150	401	3826	3826	3991	3991	0	0	0	3991	7541	5999	0	0	3333	12233	347	0	271	12921	44722	2279	0	0	0	0	0	0	0	0	2092	11130	271928	0	0	0	0	0	30217	7298	36	
88530																																																																																																																																																													15281	0	0	87584	242282	1895	0	0	0	0	0	0	0	0	2894	21767	51108	67667	8881	102705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	148183	0	0	123823	0	0	0	25	25	0	0	0	25	4122	11159	0	0	0	0	0	0	247	17645	32024	37453	215	0	0	0	0	0	0	0	0	30214	93609	0	0	0	0	0	9564	683	0	
88772																																																																																																																																																													20314	0	21615	176428	507406	5080	0	0	0	0	0	256	0	0	0	38772	162988	176706	28933	130829	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1933	249847	0	0	254714	0	0	0	0	0	0	0	0	0	7786	12528	0	0	0	12055	9560	0	-532	30918	132514	13528	0	0	0	0	134	0	0	0	0	152818	101896	0	0	0	0	0	39281	3723	68	
88950																																																																																																																																																													3903	0	0	4682	72999	651	0	0	0	0	0	0	0	0	6974	2471	10013	7348	3283	53720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62944	0	0	61411	0	0	0	60	60	0	0	0	60	2468	1435	0	0	0	0	0	0	16	0	4666	0	0	0	0	0	0	0	0	0	3642	7332	50437	0	0	0	0	0	3654	82	3	
89032																																																																																																																																																													17664	0	8846	38723	137304	501	0	0	0	0	0	0	0	0	5645	971	63254	25018	5824	48588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77401	0	0	64868	0	0	0	830	830	0	0	0	830	971	16693	0	0	0	2303	6543	0	-26	0	38749	0	0	0	0	0	0	0	0	0	3629	18475	42764	0	0	0	0	0	5904	0	0	
89135																																																																																																																																																													11431	0	0	17840	73191	1313	0	0	0	0	0	0	0	0	0	9045	20612	17691	4604	27007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	811	39313	0	0	40236	0	0	0	149	149	0	0	0	149	7066	4365	0	0	0	0	0	0	-137	1657	15602	718	0	0	0	0	0	0	0	307	553	16973	22403	0	0	0	0	0	4970	286	15	
89751																																																																																																																																																													14663	0	0	358220	819430	8755	0	0	0	0	0	0	0	1447	0	24153	302660	114953	23704	384082	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2470	500388	0	0	429526	0	0	0	44	44	0	0	0	44	5710	8953	0	0	0	0	0	0	2336	18443	283611	53829	0	0	0	0	0	329	0	0	8353	61124	360049	0	0	0	0	0	25447	0	0	
89854																																																																																																																																																													19964	0	4461	12096	131250	1445	0	0	0	0	0	0	0	25	10396	4436	35577	18347	7309	74436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	95902	0	0	88436	0	0	0	209	209	0	0	0	209	3612	16352	0	0	0	4461	0	0	-101	0	12197	0	0	0	0	0	0	0	0	729	2352	18228	67127	0	0	0	0	0	7738	0	95	
