"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
358149																																																																																																																																																																																																	3657	0	0	19147	0	30851	0	110	0	4774	31327	0	0	0	0	4884	0	0	0	995	0	0	110	110	3326	16598	2870	379	8167	0	0	0.1524	0.3639	0.3557	0.0000	0.0000	0.0000	4774	110	0	0	0	0	0	0	0	0	0	
358233																																																																																																																																																																																																	20115	0	0	0	30750	119627	50	886	0	14192	120646	0	0	0	0	12282	0	0	0	0	0	0	737	787	14698	42491	20386	8331	40291	0	2482	0.0973	0.2088	0.1954	0.0000	0.0000	0.0000	11495	787	215	0	0	0	0	0	0	0	0	
358448																																																																																																																																																																																																	4001	0	0	1794	23905	89685	0	591	0	9148	89717	0	0	0	0	9363	0	0	0	0	0	0	558	558	2766	24249	45896	3771	16838	0	0	0.098142	0.209919	0.197408	0	0	0	8805	558	343	0	0	0	0	0	0	0	0	
358756																																																																																																																																																																																																	3919	0	0	243	8619	44529	0	1032	0	5334	47141	0	0	0	0	5533	0	0	0	0	0	0	363	363	3312	7496	14166	1650	20424	0	0	0.1097	0.1952	0.1824	0.0000	0.0000	0.0000	5170	363	164	0	0	0	0	0	0	0	0	
359324																																																																																																																																																																																																	3695	0	0	0	16021	91324	0	1195	0	7808	90550	0	0	0	0	8217	0	0	42	1620	0	0	771	771	6063	16274	22422	7390	47211	0	0	0.0822	0.1324	0.1199	0.0000	0.0000	0.0000	7446	771	362	0	0	0	0	0	0	0	0	
359360																																																																																																																																																																																																	109910	0	0	0	44579	620045	0	8180	0	75130	633594	478	0	0	0	76266	0	0	0	6537	0	0	5663	5663	109356	42407	61430	62929	410506	3178	0	0.111750	0.169284	0.156714	0.000000	0.000000	0.000000	70603	5663	2727	0	0	0	0	0	0	0	0	
359650																																																																																																																																																																																																	1544	0	0	66	3310	19046	0	169	0	2138	19802	0	0	0	0	2185	0	0	0	220	0	0	128	128	1377	7011	3936	487	6763	0	0	0.1039	0.2145	0.2019	0.0000	0.0000	0.0000	2057	128	81	0	0	0	0	0	0	0	0	
359744																																																																																																																																																																																																	2778	0	0	0	11928	33000	0	244	0	4888	30676	0	0	0	0	3900	0	0	0	0	0	0	239	239	122	12841	4715	505	14226	0	0	0.1235	0.2037	0.1912	0.0000	0.0000	0.0000	3661	239	189	0	0	0	0	0	0	0	0	
359838																																																																																																																																																																																																	14404	0	0	0	43325	85761	0	697	0	10880	85916	0	0	0	0	9825	0	0	0	0	0	0	474	474	1359	48251	13248	2190	21640	0	0	0.1088	0.2607	0.2481	0.0000	0.0000	0.0000	9351	474	1529	0	0	0	0	0	0	0	0	
359856																																																																																																																																																																																																	6689	0	0	0	9466	19121	0	173	63	3681	18887	0	0	0	0	3306	0	0	0	0	0	0	63	63	6197	9420	12	267	3121	0	0	0.1717	0.6833	0.6703	0.0000	0.0000	0.0000	3243	63	207	0	0	0	0	0	0	0	0	
360777																																																																																																																																																																																																	5377	0	0	0	4	36815	0	127	0	6158	37170	0	0	0	0	6285	0	0	0	0	0	0	127	127	91	5286	24189	2396	7376	0	0	0.165671	0.306167	0.299981	0.000000	0.000000	0.000000	6158	127	-133	0	0	0	0	0	0	0	0	
360843																																																																																																																																																																																																	2314	0	0	0	30492	59139	0	626	0	5616	57087	0	0	0	0	5244	0	0	0	0	0	0	398	398	3015	16749	21430	2499	17800	0	0	0.084888	0.165755	0.153175	0	0	0	4846	398	770	0	0	0	0	0	0	0	0	
360955																																																																																																																																																																																																	1000	0	0	0	8453	18141	0	182	0	2293	18344	20	0	0	0	2348	0	0	0	40	0	0	109	109	6007	3160	2073	505	6990	0	0	0.1221	0.2727	0.2600	0.0000	0.0000	0.0000	2239	109	54	0	0	0	0	0	0	0	0	
361055																																																																																																																																																																																																	59412	0	0	0	353260	1180799	0	10309	0	109144	1165771	0	0	0	0	113045	0	0	0	16535	0	0	9534	9534	114326	377418	91335	91860	602138	6468	0	0.0888	0.1484	0.1359	0.0000	0.0000	0.0000	103511	9534	5633	0	0	0	0	0	0	0	0	
361167																																																																																																																																																																																																	46571	0	0	380832	1020186	3207192	0	18189	0	306577	3129784	0	0	0	567639	283304	95491	0	0	50397	-14832	0	16205	16205	199763	1927493	336608	84411	699927	5491	0	0.086123	0.219609	0.207047	0.000000	0.000000	0.000000	267099	16205	33881	0	110000	0	0	0	0	0	0	
361279																																																																																																																																																																																																	1816	0	0	18	24213	106456	0	634	0	10010	105547	0	0	0	0	10029	0	0	0	0	0	0	634	634	2563	23470	30922	3854	49111	0	0	0.0890	0.1440	0.1349	0.0000	0.0000	0.0000	9395	634	615	0	0	0	0	0	0	0	0	
361354																																																																																																																																																																																																	2520	0	0	0	39178	74464	0	910	0	10127	75541	0	0	0	0	10002	0	0	0	441	0	0	536	536	4588	30013	7008	2022	33104	0	0	0.1255	0.2354	0.2228	0.0000	0.0000	0.0000	9466	536	561	0	0	0	0	0	0	0	0	
361439																																																																																																																																																																																																	14064	0	0	0	22975	271500	0	3393	0	23398	267407	0	0	0	0	25287	0	0	628	0	0	0	2403	2403	18585	17738	98640	9772	139182	0	0	0.0856	0.1321	0.1196	0.0000	0.0000	0.0000	22884	2403	385	0	0	0	0	0	0	0	0	
361653																																																																																																																																																																																																	32900	0	0	0	28372	411058	0	3169	0	37449	407202	0	0	0	0	38790	0	0	0	1280	0	0	3169	3169	14908	120100	19618	22406	257773	0	0	0.087734	0.131431	0.120694	0	0	0	35621	3169	638	0	0	0	0	0	0	0	0	
362043																																																																																																																																																																																																	5565	0	0	0	12663	38386	0	228	0	3263	38231	75	0	0	0	3486	0	0	0	0	0	0	228	228	10175	6370	5419	1366	16604	0	0	0.0852	0.1692	0.1581	0.0000	0.0000	0.0000	3258	228	5	0	0	0	0	0	0	0	0	
362155																																																																																																																																																																																																	17708	0	0	1044	30232	139819	0	1311	0	13487	139227	0	0	0	0	14548	0	0	18	0	0	0	1218	1218	2040	22926	47692	6640	68235	0	0	0.0957	0.1506	0.1380	0.0000	0.0000	0.0000	13330	1218	157	0	0	0	0	0	0	0	0	
362717																																																																																																																																																																																																	17625	0	0	0	172028	500859	0	4864	0	56410	504448	0	0	0	0	47233	0	0	489	4298	0	1000	3964	4964	18818	106147	146164	18910	218585	0	0	0.0856	0.1497	0.1340	0.0000	0.0000	0.0000	42269	4964	3624	0	0	0	0	0	0	0	0	
362753																																																																																																																																																																																																	9812	0	0	1253	37231	104996	0	1143	0	13085	103362	0	0	0	0	12952	0	0	0	268	0	0	646	646	426	47091	31626	2212	26217	0	0	0.1191	0.2531	0.2405	0.0000	0.0000	0.0000	12306	646	779	0	0	0	0	0	0	0	0	
362856																																																																																																																																																																																																	5530	0	0	0	57730	87487	0	693	0	14870	86897	0	0	0	0	12608	0	0	0	0	0	0	421	421	6202	53716	5826	4845	19753	0	0	0.140246	0.377802	0.365186	0	0	0	12187	421	2683	0	0	0	0	0	0	0	0	
362940																																																																																																																																																																																																	4631	0	0	0	14910	51088	0	501	0	7572	49818	0	0	0	0	7576	0	0	0	0	0	0	342	342	710	21991	11139	1956	17411	0	0	0.1452	0.2783	0.2658	0.0000	0.0000	0.0000	7234	342	338	0	0	0	0	0	0	0	0	
363264																																																																																																																																																																																																	4017	0	0	0	6362	31414	0	701	0	4385	31109	0	0	0	0	3868	0	0	0	561	0	0	234	234	539	13569	5367	2178	12575	0	686	0.119449	0.212096	0.199265	0.000000	0.000000	0.000000	3634	234	65	0	0	0	0	0	0	0	0	
363442																																																																																																																																																																																																	3254	0	0	0	5225	19059	3	73	0	4413	19309	0	0	0	0	4479	0	0	0	0	0	0	73	76	280	8236	948	525	9652	0	0	0.2280	0.3804	0.3740	0.0000	0.0000	0.0000	4403	76	10	0	0	0	0	0	0	0	0	
363648																																																																																																																																																																																																	7407	0	0	0	94325	158397	0	494	0	18665	150683	0	0	0	0	16927	0	0	0	482	0	0	495	495	8292	92570	16378	744	38089	0	0	0.1091	0.2602	0.2526	0	0	0	16432	495	2233	0	0	0	0	0	0	0	0	
363657																																																																																																																																																																																																	42566	0	0	0	208317	552367	15	2496	0	77371	542704	0	0	0	0	72534	0	0	1147	0	0	0	2496	2511	38875	173423	127102	21284	210627	616	0	0.1291	0.2346	0.2265	0	0	0	70023	2511	7038	0	0	0	0	0	0	0	0	
364131																																																																																																																																																																																																	21012	0	0	0	19747	147161	0	2071	0	7544	153650	0	0	0	0	9354	0	0	0	0	-765	0	1211	1211	25839	12997	31875	17320	78355	0	0	0.0530	0.0974	0.0848	0.0000	0.0000	0.0000	8143	1211	166	0	0	0	0	0	0	0	0	
364337																																																																																																																																																																																																	4307	0	0	95	47904	92862	0	423	0	8646	93754	0	0	0	0	8979	0	0	0	114	0	0	423	423	20991	28068	10105	1455	43141	180	0	0.091260	0.165931	0.158114	0.000000	0.000000	0.000000	8556	423	90	0	0	0	0	0	0	0	0	
364430																																																																																																																																																																																																	1888	0	0	609	11028	95009	0	1058	0	9385	95669	0	0	0	0	10053	0	0	0	0	0	0	906	906	2080	14304	21235	8101	58210	0	0	0.095611	0.139023	0.126494	0.000000	0.000000	0.000000	9147	906	238	0	0	0	0	0	0	0	0	
