"IDRSSD"	RCFD0010	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	
339858	1035630	0	671310	10116391	26795278	0	185396	0	2274067	12737	0	0	345889	2293673	22131448	279283	38725	5579579	-3567	159941	187484	347425	1645314	10363293	2012319	1333989	12511233	193584	0	0.073795	0.118797	0.100803	0.000000	0.000000	0.000000	1946248	347425	-23847	132409	1420004	921632	0	0	0	0	0	0	0	0	1296114	158760	0	20125	189031	0	321119	0	0	19307494	0	0	0	0	0	12765259	0	0	0	624739	624739	0	180491	0	444248	0	9869	341268	15333	-8501	0	0	0	787342	248288	0	0	0	551843	119204	263	-40861	667549	9231166	793	257744	0	0	0	193584	0	0	122155	32109	1693683	10917312	132775	32748	178441	0	1925	1836868	356601	35520	105703	5055	263119	19363	0	97	0	19266	2547	0	0	0	2547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191299	191299	0	0	191299	0	318607	318607	0	0	296800	21807	2789790	0	0	0	2789789	0	3136	317983	1645314	10547017	2818401	15788890	0	2109403	1409201	15788890	19307494	0	15743	15743	1970082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26836478	-106266	26373611	1035630		671310	10116391									345889																																					
339876																																																																																																																																																																																																8516	0	5895	15	31496	0	105	0	6441	0	0	0	0	6546	0	0	0	0	0	0	105	105	2004	13439	15610	18	548	0	0	0.2045	0.5929	0.5834	0.0000	0.0000	0.0000	6441	105	0	0	0	0	0	0	0	0	0	0	0	0	
339951																																																																																																																																																																																																26414	0	5711	427665	819966	0	5758	0	100125	0	0	0	0	104396	690	0	0	53192	0	0	5844	5844	65185	404071	30544	68058	342150	121	11455	0.1186	0.2235	0.2110	0.0000	0.0000	0.0000	98552	5844	-10135	0	0	0	0	0	0	0	0	0	0	0	
340135																																																																																																																																																																																																24400	0	218	203879	908779	0	7816	0	78214	0	0	0	0	88535	13187	0	0	93822	0	0	7816	7816	73171	166250	222083	62547	457770	2505	0	0.0888	0.1381	0.1259	0.0000	0.0000	0.0000	80719	7816	-2505	764	18000	12000	0	0	0	0	0	0	0	0	
340144																																																																																																																																																																																																33419	0	71629	61600	710674	0	6783	0	66801	0	0	0	0	72321	1507	0	131	19806	0	0	6306	6306	36530	142291	175244	31244	363218	150	0	0.093870	0.143524	0.131009	0.000000	0.000000	0.000000	66015	6306	616	289	23619	5027	0	0	0	0	0	0	0	0	
340256																																																																																																																																																																																																10111	0	421	54341	358425	0	1660	0	42726	0	0	0	0	46557	0	0	516	2992	0	0	1660	1660	37579	55084	57404	28621	213637	0	0	0.1222	0.1829	0.1763	0.0000	0.0000	0.0000	44897	1660	-2171	0	0	0	0	0	0	0	0	0	0	0	
340443																																																																																																																																																																																																5765	0	0	32969	76486	0	256	0	12556	0	0	0	0	12016	0	0	0	444	0	0	256	256	9943	28673	18298	5031	18846	692	0	0.150284	0.353235	0.345709	0	0	0	11760	256	362	0	0	0	0	0	0	0	0	0	0	0	
340649																																																																																																																																																																																																6464	0	0	43475	146689	0	1541	0	15631	0	0	0	0	17071	0	0	0	16471	0	0	1415	1415	3247	38059	20266	5495	86697	32	0	0.1074	0.1510	0.1385	0.0000	0.0000	0.0000	15656	1415	-25	0	0	0	0	0	0	0	0	0	0	0	
340742																																																																																																																																																																																																10886	0	0	89044	454468	0	8257	0	56715	0	0	0	1688	63269	6283	0	67	26945	0	0	5012	5012	29482	65711	38674	15726	352538	1107	0	0.1297	0.1591	0.1465	0.0000	0.0000	0.0000	58257	5012	-1830	730	15443	23995	0	0	0	0	0	0	0	0	
340751																																																																																																																																																																																																64019	0	43648	175401	493177	0	3793	0	45778	0	0	0	0	48392	0	0	6256	1375	0	0	3444	3444	68936	106526	140549	5793	180129	0	0	0.0969	0.1759	0.1633	0.0000	0.0000	0.0000	44948	3444	830	0	0	0	0	0	0	0	0	0	0	0	
341310																																																																																																																																																																																																36663	0	708	63580	437738	0	3666	0	40153	0	0	0	0	43991	0	0	0	0	0	0	3507	3507	47408	55214	141753	31876	197733	144	0	0.0925	0.1569	0.1444	0	0	0	40484	3507	-424	0	0	0	0	0	0	0	0	0	0	0	
342054																																																																																																																																																																																																25046	0	0	123217	330211	0	1759	0	20275	0	0	0	0	25299	0	0	0	9246	0	0	1759	1759	42640	111640	107176	7224	73779	778	0	0.073495	0.161392	0.150171	0.000000	0.000000	0.000000	23540	1759	-3265	0	0	0	0	0	0	0	0	0	0	0	
342175																																																																																																																																																																																																47822	0	4241	181153	723684	0	7307	0	87279	76	0	0	0	99006	0	0	0	13127	-4421	0	5565	5565	105699	135779	169148	43376	329493	4142	1186	0.1267	0.2233	0.2107	0.0000	0.0000	0.0000	93441	5565	-2934	0	0	0	0	0	0	0	0	0	0	0	
342362																																																																																																																																																																																																27921	0	0	304270	403317	0	928	0	21869	0	0	0	0	32701	0	0	0	1235	0	0	928	928	36150	234218	92919	18122	56951	0	0	0.0827	0.2164	0.2103	0.0000	0.0000	0.0000	31773	928	-11819	0	0	0	0	0	0	0	0	0	0	0	
342410																																																																																																																																																																																																37561	0	0	406874	1177380	0	20965	0	89600	0	0	0	0	102806	0	0	6267	25265	0	0	8891	8891	185600	296617	235498	68605	487544	1936	0	0.0798	0.1471	0.1344	0.0000	0.0000	0.0000	93915	8891	-4826	0	0	0	0	0	0	0	0	0	0	0	
342634	343411	0	1168728	2194154	11681215	0	75068	0	1371528	0	0	0	0	1079519	197318	0	9065	844851	-25462	19962	75068	95030	604536	3376411	1470466	804739	5867427	149169	29466	0.0877	0.1376	0.1255	0.0876	0.1255	0.1374	984489	95030	-19793	7266	110929	264588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11789	0	0	7844932	0	3127	11530	10280	0	6513580	0	0	0	134113	134113	0	0	0	134113	0	0	396045	6783	0	0	0	0	209781	133630	0	0	81953	1085279	1496	0	5149	216046	1952625	20334	0	0	0	0	149169	0	0	71950	107707	1271235	5062688	0	0	0	0	0	1386087	432294	24806	96016	28232	362375	4533	0	0	0	4533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	47	0	0	47	0	0	0	0	0	0	0	422426	0	0	0	422426	0	0	11789	604536	3376411	1482302	6428499	0	675282	741151	6428499	7844932	0	1154	1154	1020738	1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11659198	0	11226904	343411		1168728	2194154									0																																					
343051																																																																																																																																																																																																6971	0	321	38808	97239	0	992	0	12419	157	0	0	0	13225	0	0	0	1328	0	0	595	595	6009	46924	16222	6553	29396	0	0	0.133502	0.280250	0.267641	0.000000	0.000000	0.000000	12630	595	-211	0	0	0	0	0	0	0	0	0	0	0	
343248																																																																																																																																																																																																1371	0	2661	9506	31002	0	274	0	4849	0	0	0	0	5146	0	0	0	2322	0	0	258	258	858	12137	2570	545	15774	0	0	0.1549	0.2494	0.2369	0.0000	0.0000	0.0000	4888	258	-39	0	0	0	0	0	0	0	0	0	0	0	
343257																																																																																																																																																																																																8213	0	0	17713	47896	0	113	0	3340	0	0	0	0	3524	0	0	0	2697	0	0	113	113	678	25562	727	2831	21149	0	0	0.0740	0.1256	0.1216	0.0000	0.0000	0.0000	3411	113	-71	0	0	0	0	0	0	0	0	0	0	0	
343378																																																																																																																																																																																																4978	0	1685	3	10012	0	38	0	2511	0	0	0	0	2549	0	0	0	0	0	0	38	38	8	5007	2806	184	2229	0	0	0.250799	0.550183	0.541981	0	0	0	2511	38	0	0	0	0	0	0	0	0	0	0	0	0	
343770																																																																																																																																																																																																8883	0	3259	5230	52931	10	271	0	5339	0	0	0	0	5673	0	0	0	0	0	0	271	281	1172	16635	13301	246	22175	0	0	0.1057	0.1764	0.1677	0.0000	0.0000	0.0000	5392	281	-53	0	0	0	0	0	0	0	0	0	0	0	
343903																																																																																																																																																																																																28608	0	969	25778	405776	571	2501	0	47995	130	0	0	0	47207	0	0	0	14954	-685	0	2501	3072	22235	31688	226345	21436	123646	0	1188	0.113527	0.188331	0.176075	0.000000	0.000000	0.000000	44135	3072	716	0	0	0	0	0	0	0	0	0	0	0	
343958																																																																																																																																																																																																2663	0	0	1645	61565	0	522	0	4814	0	0	0	0	5374	0	0	0	0	0	0	522	522	190	7712	4885	1779	49357	0	0	0.0860	0.1006	0.0908	0.0000	0.0000	0.0000	4852	522	-38	0	0	0	0	0	0	0	0	0	0	0	
344647																																																																																																																																																																																																16795	0	1596	269022	768602	0	7251	0	68609	0	0	0	0	70708	830	0	1225	16104	0	0	6851	6851	40041	253050	54491	35410	421834	88	0	0.080843	0.129104	0.116595	0	0	0	63857	6851	769	0	0	0	0	0	0	0	0	0	0	0	
344816																																																																																																																																																																																																15063	0	0	95098	363451	0	2757	0	39106	0	0	0	0	37158	0	0	0	8161	0	0	2567	2567	68899	56333	84919	8949	151541	77	0	0.0952	0.1767	0.1645	0.0000	0.0000	0.0000	34591	2567	-1075	0	0	0	0	0	0	0	0	0	0	0	
344852																																																																																																																																																																																																6892	0	0	14724	39124	0	349	0	2216	0	0	0	0	3426	0	0	0	0	0	0	237	237	6488	16065	3277	2378	14615	0	0	0.083776	0.177009	0.164764	0	0	0	3189	237	-973	0	0	0	0	0	0	0	0	0	0	0	
345309																																																																																																																																																																																																39992	0	136407	102390	933422	0	6660	0	133971	0	0	0	0	136041	0	0	49	76684	-2354	0	6660	6660	33407	169366	392735	59627	334051	646	0	0.1412	0.2253	0.2143	0.0000	0.0000	0.0000	129381	6660	6944	0	0	0	0	0	0	0	0	0	0	0	
345345																																																																																																																																																																																																12282	0	0	11255	273758	0	3425	0	27846	0	0	0	0	29948	0	0	0	0	0	0	3017	3017	11610	24139	11264	8092	229329	376	0	0.102397	0.124308	0.111785	0.000000	0.000000	0.000000	26931	3017	199	0	0	0	0	0	0	0	0	0	0	0	
