"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
644776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1141	1141	0	0	1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9695				0	0	0	0	0	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74952	0	0	74569	383	0	0	0	0	0	0	0	0	0	0	46892	0	3951	119	0	42822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3191	638	0	0	0	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644842																																																																																																																																																																																																																											126259	0																					
644954																																																																																																																																																																																																																											5025	0																					
644963																																																																																																																																																																																																																																																	
645157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17818				0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20681	0	18	20604	59	0	0	0	38	0	0	0	0	0	38	93150	0	0	5165	0	87985	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-608	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	120831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248222				0	0	0	0	0	6300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177029	0	0	177029	0	2454	0	2454	1005	0	0	0	617	388	0	600682	0	0	0	0	600682	0	0	0	23121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16922	2454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58318	11664	0	0	0	11664	0	0	91425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2454	0	0	0	0	0	0	0	0	0	0	3681	0	0	0	0	0	0	0	850235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8679	8679	0	0	8679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25563				0	0	0	0	0	-267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99873	0	0	99873	0	27874	0	27874	870	0	0	0	0	0	870	547124	0	21019	0	0	526105	0	0	0	3227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4534	28744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10454	2091	0	0	0	2091	0	0	90767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28744	0	0	0	0	0	0	0	0	0	0	43116	0	0	0	0	0	0	0	720629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645540																																																																																																																																																																																																																											169155	0																					
645577																																																																																																																																																																																																																											111618	0																					
645625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23859	17894	0	0	23859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2265178	0	0	0	0	0	0	-235	0	76112	0	0	0	0	0	39086	0	0	39086	0	0	0	0	0	0	0	0	0	0	0	8935	0	0	0	0	8935	0	2930855	0	0	2901769	29086	144083	0	144083	28617	0	0	0	0	0	28617	7250703	0	0	3415	0	7247288	0	0	0	1176698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1138303	172700	0	0	0	0	0	0	0	0	0	481771	481771	80114	0	0	291224	0	110433	0	0	727894	145579	0	0	0	145579	0	0	1409994	0	63495	0	0	0	63495	0	0	0	0	0	0	0	0	0	0	0	0	0	172700	0	0	0	0	0	0	0	0	0	0	259050	0	0	0	0	0	0	0	11358642	0	103430	170763	968896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
646042																																																																																																																																																																																																																											69775	0																					
646145																																																																																																																																																																																																																											141234	0																					
646172																																																																																																																																																																																																																											261708	0																					
646444																																																																																																																																																																																																																											132360	0																					
646471																																																																																																																																																																																																																											7720	0																					
646556																																																																																																																																																																																																																																																	
646743																																																																																																																																																																																																																											334518	0																					
646873																																																																																																																																																																																																																																																	
647218																																																																																																																																																																																																																											384881	0																					
647245																																																																																																																																																																																																																																																	
647414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53083				0	0	0	0	0	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69432	0	34	32416	36982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647432																																																																																																																																																																																																																																																	
647759																																																																																																																																																																																																																											79645	0																					
647777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13373				0	0	0	0	0	436	0	0	0	0	0	459	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105488	0	134	86426	18928	0	0	0	250	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
647955																																																																																																																																																																																																																											39742	0																					
648130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2539	507	0	0	2539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239466				0	0	0	-220	0	1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67441	0	0	20083	47358	890	0	890	0	0	0	0	0	0	0	291049	0	0	5904	0	285145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6744	890	0	0	0	0	0	0	0	0	0	3019	3019	3019	0	0	0	0	0	0	0	4191	838	0	0	0	838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890	0	0	0	0	0	0	0	0	0	0	1335	0	0	0	0	0	0	0	476384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192829				0	0	0	-2870	0	5104	0	0	0	0	0	1344	0	0	1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506288	0	0	374150	132138	59704	0	59704	1941	0	0	0	0	0	1941	780075	0	0	0	0	780075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10973	61811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127174	25435	0	0	371	25064	0	0	93849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61811	0	0	0	0	0	0	0	0	0	0	92717	0	0	0	0	0	0	0	1761926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648251																																																																																																																																																																																																																																																	
648345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2701				0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45895	0	0	45248	647	0	0	0	177	0	0	0	0	0	177	21111	0	0	0	0	21111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-613	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1685	337	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	50048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648550																																																																																																																																																																																																																											82903	0																					
649342																																																																																																																																																																																																																											277269	0																					
649632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11407				0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	126	0	0	0	0	0	0	0	0	0	0	0	9731	0	26	0	0	9705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1035	207	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
649874																																																																																																																																																																																																																											269679	0																					
651121																																																																																																																																																																																																																																																	
651149																																																																																																																																																																																																																											48736	0																					
651158																																																																																																																																																																																																																																																	
651354																																																																																																																																																																																																																											29526	0																					
651448																																																																											0	0																																																																																																																																																																					
651541																																																																																																																																																																																																																											105515	0																					
651756																																																																																																																																																																																																																											162931	0																					
651859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884323				0	0	0	0	0	13970	0	0	0	0	0	26986	0	0	26986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562828	0	1245	441872	119711	253688	0	253688	32080	0	0	0	0	0	32080	1762582	0	0	35977	0	1726605	0	0	0	14779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-28394	285768	0	0	0	0	0	0	0	0	0	84989	84989	79813	0	0	5176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285768	0	0	0	0	0	0	0	0	0	0	428652	0	0	0	0	0	0	0	3014109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
651952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16789				0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4031	0	0	3845	186	0	0	0	557	0	0	0	0	557	0	67613	0	485	0	0	67128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
652043																																																																																																																																																																																																																											328536	0																					
652070																																																																																																																																																																																																																											28597	0																					
652874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139777	103341	0	0	139777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	892051				0	0	0	0	0	7884	0	0	0	0	0	1518131	0	75576	1442290	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2865590	0	14839	2827349	23402	3758	0	3758	425	0	0	0	0	0	425	2931613	0	3612	0	0	2928001	0	0	0	750	3154	0	0	0	0	0	0	409523	409523	0	340069	0	0	0	0	0	0	3622	3622	0	2432	0	36165	36165	0	429263	0	365065	4216	0	0	3154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164319	32864	0	0	0	32864	0	0	0	0	66605	0	0	65657	0	948	0	0	0	0	0	0	0	0	0	0	0	0	4216	0	0	3154	0	0	0	0	0	0	0	6324	0	0	12616	0	0	0	0	6784295	0	0	0	2000000	0	0	0	0	0	0	0	0	0	2098	810	0	0	0	0	0	0	
