"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
413646														2519		121	0					229	2169	0							
413673														898		170	0					50	678	0							
413758														379		8	0					138	233	0							
414102														1220		1078	0					98	16	28							
414652														785		0	278					32	475	0							
414764														1714		316	0					251	1147	0							
414858														745		0	0					21	724	0							
415770														528		342	79					82	25	0							
416245														129720		74875	6787		22988			2400	38331	7327		42180		Equity Investment Obligations			
416272														504		257	0					1	246	0							
416339														536		430	0					31	75	0							
416357														484		0	391					37	56	0							
416656														2341		1359	0					107	875	0							
416674														4505		2870	0					76	1559	0							
416973														517		415	0					11	91	0							
417626														5523		3749	0					1555	219	0							
417710														159		2	0					25	132	0							
418100														340		235	0					27	43	35							
418249														7652		4572	0					571	2449	60							
418436														40		0	0					7	33	0							
418856														463		153	277					9	24	0							
419406														95535		53430	11809		17949	16293		409	29519	368				Investment suspense	Accrued Retirement benefits		
419460														1133		487	0					22	624	0							
419675														26091		2770	0					115	23206	0							
419947														120		0	0					14	106	0							
420578														1827		560	653					55	559	0							
420644														490		328	0					27	135	0							
420653														1448	0	0	92	0	0	0	0	178	1178	0	0	0	0				
420877														912		516	228					3	165	0							
421445														195		28	0					30	137	0							
421539														649		151	0					71	427	0							
422059														102	0	0	0	0	0	0	0	75	27	0	0	0	0				
422116														839		6	0					51	782	0							
422433														15310	0	894	3772	655	110	0	0	5208	5436	0	0	0	0	ESCROWED FUNDS	INCOME TAXES		
422657														914		0	480					157	261	16							
423159														294		0	0					92	202	0							
423449														5404		5154	0					156	94	0							
423636														1217		777	0					60	380	0							
423739														6892		0	0					320	6572	0							
423841														98		0	0					15	83	0							
424156														1079		551	91					88	349	0							
424240														776		19	60					351	346	0							
424352														593		0	0					159	434	0							
424437														36	0	0	0	0	0	0	0	36	0	0	0	0	0				
424633														377		39	0					49	289	0							
425050														190		91	69					27	3	0							
425108														3749		2796	0					0	953	0							
425818														808		0	0					184	624	0							
425845														850		358	139					175	178	0							
425911														2655		302	0					179	1560	614							
426057														133		9	0					40	84	0							
426141														167		23	0					12	132	0							
426534														36815	0	23459	111	0	0	0	0	330	12915	0	0	21568	0				
426758														504		47	143					23	291	0							
426945														32		0	0					32	0	0							
427241														2114		1492	33					87	502	0							
427353														2409		1298	0					170	905	36							
427858														306		16	0					0	190	100							
427960														177		107	0					23	25	22							
428060														4063		767	0					562	2734	0							
428462														1150		456	0					28	576	90							
428547														9386		2858	0					427	3998	2103		2309					
428855														833		123	615					95	0	0							
429021														3661		2680	0					273	685	23							
429487														13929		9880	0					190	3532	327							
430036														1645		794	0		647	61		184	667	0				PPP Unearned fees	ATM Processing Account		
430054														769		653	0					47	43	26							
430344														1863		1336	0					346	181	0							
431172														229975	0	144952	0	0	0	0	0	768	62733	21522	0	0	91202				
431323														819		293	124					72	330	0							
431350														492		216	62					84	130	0							
432058														344	0	53	90	0	28	25	0	67	134	0	0	0	0	Debit Card Settlement	Loan Fees		
432432														6771		1641	0					18	5112	0							
433505														14341		35	8246					10	4915	1135							
433550														3300		3	1015					227	2055	0							
433608														48199	0	7570	0	0	0	0	0	154	39881	594	1533	0	5125				
433859														740		449	155					55	81	0							
433943														7284		5865	404					147	868	0							
434203														9998		8386	0					104	520	988	8363						
434539														2118		1726	0					83	309	0							
435059														952		192	0					253	507	0							
435077														166860	0	157799	0	68332	0	0	0	1264	7765	32	0	0	0				
435255														1030		545	204					225	56	0							
435666														558		330	0					80	148	0							
435750														13151	0	3194	0	0	0	0	0	53	9904	0	2958	0	0				
436159														290870		226857	0					4334	43612	16067		57518	56705				
436542														1676		878	11					278	509	0							
436739														2277		651	0					175	1451	0							
436953														3638		2279	0					301	1058	0							
437044														436		0	284					109	43	0							
437914														366356		268944	0					7011	81599	8802			168238				
438434														2421		2071	0					350	0	0							
439132														1497	0	0	0	0	0	0	0	827	670	0	0	0	0				
439338														16558		4615	4563		2382			1067	5352	961	2102			Prepaid Debit Card & Everyday Rewards Points			
439356														2383		716	0					385	1282	0							
439404														23530		15437	202					381	7410	100		10653					
439730														582		0	68					69	445	0							
440857														50		2	0					21	27	0							
440978														76		10	0					19	47	0							
441050														278		63	0					57	155	3							
441078														1329		1018	0					54	257	0							
441135														309		157	0					13	139	0							
441256														12214	0	682	213	0	243	0	0	967	9652	700	0	0	0	Credit Cards Rewards Liability			
441359														3690		1496	961					303	930	0							
441434														5788		4698	0					179	911	0							
441470														153		0	1					0	152	0							
441630														261		41	0					47	173	0							
442011														1918		727	516			232		139	536	0	220				ATM Settlement		
442057														74		0	0					60	14	0							
442244														2628		1116	542					210	760	0							
442655														248		6	0					16	226	0							
443148														2333		2195	0					18	120	0							
443205														68121		60597	0					8	7491	25							
443353														2937		1677	0					371	889	0							
443625														1542		0	0					10	1532	0							
443634														500		170	0					33	297	0							
444350														3062		1421	0					17	1624	0							
444556														3182		1828	0					204	1150	0							
