"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
403656														523	0	39	296	0	12	27	0	85	103	0	0	0	0	Agency Accounts Receiveable	Income Tax Payable Current		
403870														9367	0	6463	0	0	0	0	0	464	2440	0	4947	0	0				
403946														9663	0	4744	0	0	3136	0	0	248	4671	0	0	0	0	DEFERRED PPP FEE INCOME			
404653														656	0	1	0	0	0	0	0	47	608	0	0	0	0				
404943														69	0	0	0	0	0	0	0	40	29	0	0	0	0				
406022														876	0	274	0	0	0	0	0	77	501	24	0	0	0				
406059														1048	0	0	0	0	0	0	0	111	937	0	0	0	0				
406666														760	0	465	0	0	0	0	0	104	191	0	465	0	0				
406778														686	0	144	442	0	0	0	0	6	94	0	0	0	0				
406974														565	0	51	0	0	0	0	0	7	500	7	0	0	0				
407168														2745	0	2052	0	0	2052	0	0	390	303	0	0	0	0	DEFINED BENEFIT PENSION PLAN			
407506														40230	0	36996	0	0	13450	0	0	7	3227	0	0	9323	0	Post Retirement Benefit ASC715			
407645														3274	277	1269	0	0	600	0	0	857	1148	0	0	0	0	Deferred Loan Fees (PPP)			
407850														1	0	0	0	0	0	0	0	1	0	0	0	0	0				
408307														4922	0	377	399	0	0	339	0	3	4143	0	0	0	0		Mastercard-Deferred Income		
408642														20460	0	14108	4935	9094	0	0	0	359	1058	0	3422	0	0				
408875														3182	0	1118	0	0	574	0	354	331	1733	0	0	0	0	ATM Daily Settlement		Deferred Interest	
409265														99	0	0	0	0	0	0	0	46	53	0	0	0	0				
410159														51	0	0	0	0	0	0	0	19	32	0	0	0	0				
410560														947	0	305	0	0	0	0	0	308	334	0	0	0	0				
410748														983		417	0					370	196	0	417						
410917														1337	0	864	0	864	0	0	0	160	313	0	0	0	0				
410944														134	0	18	35	0	13	5	0	49	32	0	0	0	0	UNREALIZED PAYMENTS ON CONTRACTS	UNREALISED GAIN ON SALE OF OREO		
411062														622	0	564	0	0	500	0	0	45	13	0	0	0	0	Pensions			
411174														281	0	0	68	0	0	0	0	1	212	0	0	0	0				
411231														577	0	254	0	0	0	0	0	38	285	0	0	0	0				
411240														439	0	162	0	0	0	0	0	160	102	15	0	0	0				
411473														3121	0	485	0	162	0	211	0	3	2623	10	0	0	0		Derivatives valuation		
411512														6697		3990	0	151				305	2196	206	256		3569				
411549														198	0	184	0	0	0	0	0	14	0	0	0	0	0	Profit Sharing Plan Payable			
411576														253	0	3	0	0	0	0	0	103	147	0	0	0	0				
411624														526	150	201	0					215	110	0							
411651														814	0	182	0	0	172	0	0	27	605	0	0	0	0	Deferred Revenue per SBA PPP Loan fees			
412153														641	0	46	0	0	46	0	0	124	471	0	0	0	0	CDARS INCOMING RATEBRIDGE PAYMENT			
412452														328	0	302	0	0	0	0	0	26	0	0	302	0	0				
412555														1597	0	416	656	0	0	0	0	103	422	0	410	0	0				
412667														1087	0	6	176	0	0	0	0	24	881	0	0	0	0				
412751														32898		7155	0		4439	2472		306	23663	1774				CLM Miscellaneous Liabilities	Deferred Revenue		
412845														4152	0	272	2701	0	0	0	0	91	1088	0	0	0	0				
412872														139	0	137	0	0	0	0	0	1	1	0	0	0	0				
413141														23627		1127	0	778				3883	18552	65							
413208	3526456	0	2673466	0	0	860396	0	0	518250	252764	0	0	757624									81976						Settlement account			
413347														277	0	104	72	0	0	0	0	17	84	0	0	0	0				
413543														233	0	0	0	0	0	0	0	63	170	0	0	0	0				
413646														1601	0	118	0	0	0	0	0	393	1090	0	0	0	0	Walk retained Business Accr			
413673														730	0	214	0	0	133	0	0	51	465	0	0	0	0	Funds due on loans serviced for others			
413758														330	0	12	0	12	0	0	0	143	175	0	0	0	0				
414102														1260	0	1078	0	0	0	0	0	118	40	24	1017	0	0				
414652														709	0	0	285	0	0	0	0	38	386	0	0	0	0				
414764														1495	0	121	0	0	0	0	0	297	1077	0	106	0	0				
414858														857	0	0	0	0	0	0	0	22	835	0	0	0	0				
415770														832	0	208	104	120	0	0	0	85	435	0	88	0	0				
416245														137401		81025	8609		23598			3166	37525	7076		43666		Equity Investment Obligations			
416272														409	0	230	0	206	7	16	0	1	178	0	0	0	0	FHLB Advance Interest	ATM Clearing		
416339														518	0	437	0	0	0	0	0	31	50	0	405	0	0				
416357														357	0	0	284	0	0	0	0	36	37	0	0	0	0				
416656														2110	0	1307	0	0	0	0	0	181	622	0	886	0	0				
416674														4428	0	2758	0	0	2512	0	0	107	1563	0	0	0	0	SERP Accrual			
416973														457	0	369	0	0	0	0	0	8	80	0	337	0	0				
417626														5966	0	3741	0	0	3646	0	0	1694	531	0	0	0	0	Unfunded Pension Liability			
417710														143	0	2	0	0	0	0	0	27	114	0	0	0	0				
418100														237	0	166	0	132	0	0	0	22	14	35	0	0	0				
418249														7476	0	4083	0	0	744	0	0	721	2612	60	3339	0	0	Fin 48 Liability			
418436														38	0	0	0	0	0	0	0	8	30	0	0	0	0				
418856														404	0	100	271	100	0	0	0	9	24	0	0	0	0				
419406														82165		41017	11253					547	28980	368	8710						
419460														1081	0	499	0	0	0	0	0	23	559	0	499	0	0				
419675														28082	0	4753	0	0	1719	0	0	218	23111	0	147	0	0	Suspense Account - Leasing			
419947														146	0	0	0	0	0	0	0	16	130	0	0	0	0				
420578														2077	0	692	668	691	1	0	0	53	664	0	0	0	0	Stale Dated Checks			
420644														479	0	283	0	0	120	88	0	31	165	0	0	0	0	R/E Taxes Payable	Accrued Payroll		
420653														1430	0	0	77	0	0	0	0	247	1106	0	0	0	0				
420877														826	0	527	160	196	330	0	0	7	132	0	0	0	0	DEFERRED LOAN FEES			
421445														141	0	2	0	0	0	0	0	38	101	0	0	0	0				
421539														663	0	144	0	144	0	0	0	86	433	0	0	0	0				
422059														124	0	0	0	0	0	0	0	99	25	0	0	0	0				
422116														778	0	6	0	6	0	0	0	67	705	0	0	0	0				
422433														17858	0	5447	3390	653	89	4487	0	5077	3944	0	0	0	0	ESCROWED FUNDS	INCOME TAXES		
422657														766	0	0	484	0	0	0	0	142	133	7	0	0	0				
423159														237	0	0	6	0	0	0	0	116	115	0	0	0	0				
423449														6062	0	5286	569	3363	0	0	0	128	79	0	1753	0	0				
423636														1309	0	928	0	0	325	0	0	70	311	0	602	0	0	Deferred Loan fees			
423739														7810	0	0	0	0	0	0	0	390	7420	0	0	0	0				
423841														93	0	0	0	0	0	0	0	17	76	0	0	0	0				
424156														975	0	565	94	0	149	0	0	180	136	0	416	0	0	Deferred Fee Income			
424240														652	0	26	60	0	0	0	0	353	213	0	0	0	0				
424352														416	0	0	0	0	0	0	0	157	259	0	0	0	0				
424437														36	0	0	0	0	0	0	0	36	0	0	0	0	0				
424633														435	104	130	0	0	0	0	0	50	255	0	0	0	0				
425050														222	0	83	87	0	0	0	0	30	22	0	0	0	0				
425108														3555	0	2953	0	304	0	0	0	0	602	0	1506	0	0				
425818														645	0	0	0	0	0	0	0	184	461	0	0	0	0				
425845														787	0	358	90	0	0	0	0	192	147	0	358	0	0				
425911														3576	0	344	0	0	0	0	0	217	2449	566	0	0	0				
426057														118	0	14	0	0	0	0	0	36	68	0	0	0	0				
426141														235	0	21	2	0	20	0	0	23	189	0	0	0	0	Credit Life & Disability Insurance			
426534														43477	0	24229	342	0	0	0	0	373	18533	0	0	22965	0				
426758														521	0	55	148	0	0	0	0	24	294	0	0	0	0				
426945														89	0	0	0	0	0	0	0	35	54	0	0	0	0				
427241														2757	0	1526	38	0	0	0	0	141	1052	0	1144	0	0				
427353														3155	0	1121	0	0	0	0	0	183	1815	36	903	0	0				
427858														292	0	16	0	0	0	0	0	0	176	100	0	0	0				
427960														156	0	80	0	80	0	0	0	27	26	23	0	0	0				
428060														3702	0	816	0	807	0	0	0	623	2263	0	0	0	0				
428462														966	0	404	0	0	169	0	0	29	435	98	231	0	0	EFT Settlement			
428547														7766		3315	0					529	2161	1761		2780					
428855														694	0	114	474	56	58	0	0	106	0	0	0	0	0	FHLB and CDARS			
429021														4387	0	2637	0	0	0	0	0	302	1424	24	1604	0	0				
429487														14661	0	10023	0	0	7561	0	0	204	4107	327	0	0	0	LEASE LIABILITY			
430036														1823		1008	0				9	204	611	0						ATM Processing Account	
430054														665	0	536	0	0	0	0	0	60	43	26	0	0	0				
430344														1901	0	1313	0	0	0	0	0	376	212	0	1313	0	0				
431172														302599	0	216514	0	0	0	0	0	906	63156	22023	0	0	96057				
431323														577	0	128	124	128	0	0	0	59	266	0	0	0	0				
431350														477	0	210	68	0	0	0	0	114	85	0	0	0	0				
432058														327	0	47	87	0	28	19	0	61	132	0	0	0	0	Debit Card Settlement	Loan Fees		
432432														6705	0	1607	0	0	0	0	0	19	5079	0	1607	0	0				
433505														14334		33	7713					13	5500	1075							
433550														3046		4	933					271	1838	0							
433608														47618	0	7067	668	0	0	0	0	180	38945	758	1516	0	4842				
433859														649	0	369	155	0	238	6	0	57	68	0	125	0	0	Deferred Loan Fees	Split Dollar Plan Reserve		
433943														7727	0	6372	396	0	744	559	0	151	808	0	1341	3710	0	Escrow Payable	Deferred SBA Loan Fees		
434203														10621		8207	0					113	1318	983	8183						
434539														2051	0	1727	0	0	0	0	0	97	227	0	1727	0	0				
435059														942	0	184	0	0	0	0	0	389	369	0	182	0	0				
435077														147118	0	136320	0	0	0	0	0	2425	8322	51	70159	0	0				
435255														1520	450	929	99	0	358	0	0	369	123	0	0	0	0	Other Liabilities			
435666														547	0	287	0	0	267	20	0	127	133	0	0	0	0	Unearned Origination Fees	Federal Income Taxes		
435750														12071	0	2757	0	0	0	0	0	57	9257	0	2518	0	0				
436159														170877		115490	7333					6881	34673	6500		57654	33803				
436542														1683	0	862	13	0	0	0	0	352	456	0	862	0	0				
436739														2203	0	780	0	0	574	0	0	189	1234	0	0	0	0	Loan Collections			
436953														3668	0	2578	0	6	0	0	0	374	716	0	0	0	0				
437044														447	0	0	286	0	0	0	0	125	36	0	0	0	0				
437914														387291		276954	0					5449	96891	7997			170765				
438434														2328	0	1978	0	0	1809	0	0	350	0	0	0	0	0	Benefit Plan Liability			
439132														1365	0	0	0	0	0	0	0	847	518	0	0	0	0				
439338														23707		11759	4371		2228	1973		1139	5492	946	2140			Prepaid Debit Card & Everyday Rewards Points	ATM Debit Card Clearing		
439356														2540	0	965	0	0	583	0	0	413	1162	0	0	0	0	DEFFERED GAIN ON THE SALE OF FIXED ASSETS			
439404														25076	3350	16754	88					492	7642	100		11445					
439730														567	0	0	0	0	0	0	0	85	482	0	0	0	0				
440857														52	0	0	0	0	0	0	0	35	17	0	0	0	0				
440978														56	0	5	0	5	0	0	0	18	33	0	0	0	0				
441050														258	0	65	0	0	0	0	0	55	135	3	0	0	0				
441078														1753	0	1251	0	0	0	0	0	38	464	0	1018	0	0				
441135														322	0	183	0	7	176	0	0	12	127	0	0	0	0	PPP Deferred Income			
441256														11622	0	1426	335	0	617	0	0	1440	7721	700	0	0	0	Defined Pension Plan			
441359														3855	0	1572	884	0	0	0	0	296	1103	0	1021	0	0				
441434														5190	0	4491	0	0	1351	0	0	208	491	0	0	0	2154	INCOME TAX PAYABLE			
441470														73	0	0	4	0	0	0	0	0	69	0	0	0	0				
441630														274	0	39	0	0	0	0	0	51	184	0	0	0	0				
442011														1213		1010	75		120	257		101	27	0				ESOP Loan Payable	ATM Settlement		
442057														79	0	0	0	0	0	0	0	68	11	0	0	0	0				
442244														2252	0	1100	489	0	133	0	0	264	399	0	966	0	0	UNUSED PTO			
442655														270	0	6	0	0	0	0	0	44	220	0	0	0	0				
443148														1771	0	1652	0	0	125	0	0	22	97	0	1359	0	0	Accrued wage and bonus			
443205														65046	0	59107	0	0	35954	0	0	6	5908	25	22130	0	0	Swap Liability			
443353														2922	0	1697	0	0	0	0	0	401	824	0	0	0	0				
443625														1978	0	145	0	0	0	0	0	19	1814	0	0	0	0				
443634														559	0	195	0	0	173	0	0	84	280	0	21	0	0	Deferred SBA Origination Fee			
444350														3233	0	1449	0	0	0	0	0	22	1762	0	1449	0	0				
444556														2868	0	1799	0	0	0	0	0	258	811	0	1487	0	0				
444677														439	0	304	60	0	0	0	0	0	75	0	0	0	0				
445674														1658	0	1557	0	0	0	0	0	4	97	0	449	0	0				
445955														2339	0	1363	101	0	0	0	0	260	615	0	1063	0	0				
446130														1897		795	697					254	151	0	306						
446149														317	0	67	0	0	0	0	0	106	144	0	0	0	0				
446176														211		10	0			10		1	200	0					0		
446877														1452	0	585	0	312	0	0	0	130	737	0	136	0	0				
447070														2251	0	97	693	0	0	0	0	107	1354	0	0	0	0				
447100														22898		15455	0	181	764	8		38	7405	0	9271	1760		ATM Settlement	Loan Payments in Process		
447557														497	0	0	0	0	0	0	0	242	255	0	0	0	0				
447874														1117	0	365	0	0	359	0	0	7	722	23	0	0	0	Payable to Parent Company			
448040														4030	0	2384	0	0	0	0	0	159	1487	0	0	2384	0				
448554														2738	0	1771	0	442	0	0	0	214	353	400	1329	0	0				
449038	1114	0	0	2	0	0	0	0	1112	0	0	0	0									0									
449430														2368	0	1869	4	0	0	0	0	87	408	0	0	0	1869				
449832														836	350	388	0	0	0	0	0	350	98	0	0	0	0				
449935														2068	0	1625	325	1625	0	0	0	0	118	0	0	0	0				
450472														326	0	172	0	168	4	0	0	0	154	0	0	0	0	unearned interest			
450632														1581	0	1113	0	0	0	0	0	45	423	0	102	0	0				
450669														161	0	124	0	0	124	0	0	2	35	0	0	0	0	PPP Loan Fee Amortization			
450753														6410	0	1763	3156	96	52	6	0	1156	335	0	1609	0	0	Broker Needs Payable	Escrow Payable		
450856														99900		71207	0					4100	24593	0		59869					
450959														2789	0	14	0	0	0	0	0	102	2673	0	0	0	0				
451068														1156	0	607	0	0	369	0	0	55	272	222	199	0	0	ATM IN PROCESS			
451246														540	0	429	0	0	250	0	0	111	0	0	0	0	0	Salary Continuation Liability			
451273														361		91	111		76			2	157	0				Res 401K Profit Sharing & 401K Matching Contributions			
451965	32879000	0	15053000	6039000	4322000	0	0	0	10130000	1510000	0	0	4543000									147000									
452104														2141	0	1818	0	0	0	0	0	43	280	0	1073	0	0				
452159														1337	0	235	0	0	0	0	0	310	792	0	0	0	0	1			
452739														504	0	47	0	0	0	0	0	82	375	0	0	0	0				
452841														1745	0	1074	0	0	0	0	0	314	357	0	975	0	0				
453147														234	0	53	0	0	0	0	0	48	133	0	0	0	0				
453446														4870	0	1052	907	0	329	405	0	192	2719	0	0	290	0	Mortgage Escrow	Deferred SBA PPP Fees		
453839														577	0	500	0	0	0	0	0	37	40	0	0	0	0				
454546														722	0	275	0	274	0	0	0	96	351	0	0	0	0				
454658														4969	0	0	0	0	0	0	0	183	4771	15	0	0	0				
454676														17110	0	5544	0	0	0	0	0	51	11515	0	0	0	5517				
454975														293	0	211	0	0	0	0	0	6	76	0	176	0	0				
455150														781		744	0		519	225		37	0	0				Post Retirement Benefits	ESOP Contribution Payable		
455253														864	0	100	0	0	0	0	0	42	722	0	0	0	0				
455459														233	0	147	0	0	0	0	0	8	78	0	0	0	0				
455477														841	0	682	0	682	0	0	0	159	0	0	0	0	0				
455552														48659	0	45678	0	0	0	0	0	312	2669	0	0	45678	0	SWAP Variation Margin Collateral			
455945														188	0	0	0	0	0	0	0	115	73	0	0	0	0				
455972														5656	0	2103	0	0	0	0	0	588	2910	55	0	2071	0				
456045														151843	0	60737	0	0	44454	8927	0	2854	55327	32925	0	0	0	Lease Liability	Escrow Payable-Trimont		
456054														1473	0	1023	161	0	0	0	0	28	261	0	0	0	0				
456157														971	0	0	0	0	0	0	0	124	847	0	0	0	0				
456250														356	0	207	0	0	0	0	0	149	0	0	150	0	0				
456344														31	0	0	0	0	0	0	0	31	0	0	0	0	0				
456755														1626		1109	0		476			227	290	0	620			Deferred PPP Fee Income			
457060														774	0	294	0	0	236	0	0	119	361	0	0	0	0	Deferred SBA Fees			
457220														412	0	61	0	0	61	0	0	351	0	0	0	0	0	ATM SUSPENSE ACCOUNT			
457426														968	0	321	0	20	190	0	0	137	510	0	0	0	0	FiSERV EFT SETTLEMENT			
457752														2505	0	920	0	0	0	0	0	78	1507	0	625	0	0	Deferred revenue			
458142														309	0	3	0	0	0	0	0	208	98	0	0	0	0				
458544														2451	0	788	522	0	0	0	0	244	897	0	585	0	0				
458665														2084	0	22	1495	0	0	0	0	8	343	216	0	0	0				
458946														209	0	6	0	0	0	0	0	99	104	0	6	0	0				
459130														1094	0	723	141	194	210	200	0	82	148	0	0	0	0	Deferred Pension Payable	Deferred Self Insurnace		
459354														1786	1257	1265	0	0	0	0	0	272	249	0	0	0	0				
459372														11660	0	9338	0	0	0	0	0	404	1918	0	9052	0	0				
459644														548	150	490	0	0	160	0	0	10	48	0	153	0	0	Benefit Plan Reserve			
459671														8612	0	200	0	0	0	0	0	25	8387	0	0	0	0				
460033														25226		3061	0		1016			2411	19754	0				Loan Liabilities			
460275														288	0	0	0	0	0	0	0	0	288	0	0	0	0				
460332														477	0	0	0	0	0	0	0	175	302	0	0	0	0				
460350														347	0	167	56	166	0	0	0	22	102	0	0	0	0				
460556														37	0	22	0	0	0	0	0	15	0	0	0	0	0				
460770														700	0	101	0	0	101	0	0	71	528	0	0	0	0	Loan Customer Reserve Bal			
461058														694	0	49	0	0	0	0	0	25	620	0	0	0	0	Reserve for Fraud/Loss for ATM/Debit			
463203														1905	0	240	0	0	0	0	0	758	907	0	0	0	0				
463342														9114	0	5960	0	0	3197	1764	0	432	1683	1039	0	0	0	OTHER PAYABLE	A/P PARTICIPATIONS SBA LOAN PAYMENTS		
463605														1311	136	719	211	0	0	0	0	29	323	29	583	0	0				
463650														4249	0	2136	0	0	0	0	0	662	1451	0	1417	0	0				
463735														390983		232538	31472					7509	82893	36571			133403				
463977														160	0	61	49	2	0	0	0	4	46	0	29	0	0				
464255														543	0	272	69	0	0	0	0	162	40	0	0	0	0				
464853														1073	0	998	0	0	0	0	0	44	31	0	796	0	0				
465038														590	0	98	0	98	0	0	0	41	451	0	0	0	0				
465243														1376	0	759	0	0	0	0	0	97	520	0	646	0	0				
465337														8753	0	8298	0	0	7244	0	0	94	340	21	1053	0	0	Exception Error-Encoding Proof Error-Control Acct			
465524														430	0	0	0	0	0	0	0	63	362	5	0	0	0				
465618														9865	0	7034	0	0	0	0	0	878	1678	275	5958	0	0				
465672														1575	0	1049	0	0	0	0	0	42	472	12	867	0	0				
466044														1370	0	0	359	0	0	0	0	213	695	103	0	0	0				
466240														8911	0	3401	0	0	908	0	0	140	5370	0	0	0	0	Reserve for PTO			
466754														4062	0	189	0	189	0	0	0	1704	2169	0	0	0	0				
466857														29529		11526	0					465	15886	1652	11016						
