"IDRSSD"	RCFD0010	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	
831857																																																																																																																																																																																																18980	0	0	36690	161037	0	2015	0	22785	0	0	0	0	24177	0	0	0	0	0	0	1412	1412	16419	32764	14964	20420	98876	0	0	0.144540	0.215171	0.202604	0.000000	0.000000	0.000000	22765	1412	20	0	0	0	0	0	0	0	0	0	0	0	
831875																																																																																																																																																																																																10282	0	3098	0	85668	0	562	0	15165	0	0	0	0	15689	0	0	0	0	0	0	524	524	2852	14600	59535	622	9243	0	0	0.177021	0.374502	0.361994	0	0	0	15165	524	0	0	0	0	0	0	0	0	0	0	0	0	
831941																																																																																																																																																																																																4382	0	0	34556	163758	0	1139	0	17806	0	0	0	0	19660	0	0	0	5233	0	0	1139	1139	4120	24031	56766	4940	80708	0	0	0.111658	0.166995	0.157320	0	0	0	18521	1139	-715	12	0	1228	0	0	0	0	0	0	0	0	
832528																																																																																																																																																																																																17320	0	0	13344	79899	0	1077	0	10700	0	0	0	0	10944	0	0	0	38	0	0	443	443	16417	14039	35385	1523	14858	0	0	0.1307	0.3145	0.3017	0.0000	0.0000	0.0000	10501	443	199	0	0	0	0	0	0	0	0	0	0	0	
832546																																																																																																																																																																																																13074	0	0	98892	363950	0	3101	0	31531	0	0	0	0	34046	0	0	0	799	38	0	2879	2879	23174	100212	67238	20565	176057	0	0	0.0851	0.1479	0.1354	0.0000	0.0000	0.0000	31167	2879	86	0	0	0	0	0	0	0	0	0	0	0	
833271																																																																																																																																																																																																11322	0	0	103453	609919	0	5474	0	54328	0	0	0	0	56505	0	0	0	540	0	0	5474	5474	11546	122887	103072	32585	375024	0	4708	0.085446	0.124250	0.112214	0	0	0	51031	5474	-1627	0	7838	24925	0	0	0	0	0	0	0	0	
833404																																																																																																																																																																																																80173	0	7176	112723	747288	5	6547	0	71745	0	0	0	0	77599	4543	0	1369	27045	-2166	0	6547	6552	98133	112055	212086	45811	330799	706	0	0.0970	0.1463	0.1339	0.0000	0.0000	0.0000	71047	6552	63	0	0	0	0	0	0	0	0	0	0	0	
833646																																																																																																																																																																																																23744	0	17601	0	98916	0	554	0	15463	37	0	0	0	16017	0	0	0	0	0	0	554	554	19973	12333	32088	4236	35076	0	0	0.160174	0.273314	0.263860	0	0	0	15463	554	0	0	0	0	0	0	0	0	0	0	0	0	
833749																																																																																																																																																																																																60589	0	0	124118	350295	0	3056	0	34152	0	0	0	0	36502	0	0	0	15592	0	0	3016	3016	72918	45925	38577	5067	195266	590	0	0.095549	0.151317	0.138815	0.000000	0.000000	0.000000	33486	3016	433	0	0	0	0	0	0	0	0	0	0	0	
833758																																																																																																																																																																																																2817	0	0	31388	74972	0	338	0	7916	0	0	0	0	8414	0	0	0	3093	0	0	338	338	4957	39442	3200	2226	28545	0	0	0.108705	0.212582	0.204042	0	0	0	8076	338	-500	0	0	0	0	0	0	0	0	0	0	0	
833851																																																																																																																																																																																																4282	0	0	1893	28487	0	314	0	3173	49	0	0	0	3393	0	0	0	0	0	0	276	276	317	6380	2568	1622	19480	0	0	0.1073	0.1541	0.1416	0.0000	0.0000	0.0000	3117	276	56	0	0	0	0	0	0	0	0	0	0	0	
834175																																																																																																																																																																																																3577	0	0	0	52483	0	164	0	12283	0	0	0	0	12447	0	0	0	0	0	0	164	164	3146	431	42560	2801	6510	0	0	0.234006	0.446513	0.440630	0	0	0	12283	164	0	0	0	0	0	0	0	0	0	0	0	0	
834755																																																																																																																																																																																																2075	0	0	22030	102406	0	1155	0	9735	0	0	0	0	10007	0	0	0	695	0	0	777	777	20975	4786	33487	5322	44063	136	606	0.0912	0.1620	0.1495	0.0000	0.0000	0.0000	9230	777	-380	0	0	0	0	0	0	0	0	0	0	0	
834979																																																																																																																																																																																																27123	0	792	102693	755914	0	10556	0	68684	0	0	0	0	72519	6784	0	0	37801	0	0	7034	7034	11043	131398	216512	50253	408940	2697	4012	0.087049	0.129684	0.117105	0.000000	0.000000	0.000000	65485	7034	-1183	4	0	9889	0	0	0	0	0	0	0	0	
835079																																																																																																																																																																																																19292	0	25	13480	63927	0	232	0	7068	0	0	0	0	7347	0	0	0	76	0	0	232	232	4617	29451	23501	617	6661	0	0	0.111299	0.301849	0.292317	0	0	0	7115	232	-47	0	0	0	0	0	0	0	0	0	0	0	
835257																																																																																																																																																																																																11724	0	0	12992	198960	0	1976	0	15595	0	0	0	0	17470	0	0	0	1957	0	0	1882	1882	7154	24176	49867	9482	119732	1292	0	0.0792	0.1161	0.1036	0.0000	0.0000	0.0000	15588	1882	-13	0	0	0	0	0	0	0	0	0	0	0	
835378																																																																																																																																																																																																2285	0	0	12667	44693	0	447	0	4528	0	0	0	0	4874	0	0	0	0	0	0	290	290	3776	8244	23842	2083	9394	0	0	0.1026	0.2118	0.1992	0.0000	0.0000	0.0000	4584	290	-77	0	0	0	0	0	0	0	0	0	0	0	
835444																																																																																																																																																																																																21545	0	0	90129	239788	0	1104	0	18957	0	0	0	0	23506	0	0	0	0	0	0	1104	1104	13228	76838	59790	10820	94481	0	0	0.0914	0.1673	0.1594	0.0000	0.0000	0.0000	22402	1104	-3445	0	0	0	0	0	0	0	0	0	0	0	
835613																																																																																																																																																																																																6245	0	16102	0	51551	0	354	0	10472	0	0	0	0	10826	0	0	0	0	0	0	354	354	0	0	0	980	51905	0	0	0.2037	0.2086	0.2018	0.0000	0.0000	0.0000	10472	354	0	0	0	0	0	0	0	0	0	0	0	0	
835659																																																																																																																																																																																																3636	0	0	16350	55226	0	613	0	4942	0	0	0	0	5742	0	0	0	686	0	0	423	423	1673	13834	17916	1055	22793	0	0	0.0960	0.1656	0.1534	0.0000	0.0000	0.0000	5319	423	-377	0	0	0	0	0	0	0	0	0	0	0	
835743																																																																																																																																																																																																16559	0	805	32433	196266	0	1712	0	27137	0	0	0	0	27677	0	0	329	0	0	0	1491	1491	38144	22013	44254	14993	92619	0	0	0.1322	0.2324	0.2199	0.0000	0.0000	0.0000	26186	1491	951	0	0	0	0	0	0	0	0	0	0	0	
835770																																																																																																																																																																																																14068	0	6364	104760	301639	0	4172	0	39801	0	0	0	0	39941	0	0	1222	9256	0	0	2029	2029	22621	106189	90958	14782	84046	4271	563	0.125969	0.249354	0.236687	0	0	0	37912	2029	1214	0	0	0	0	0	0	0	0	0	0	0	
835958																																																																																																																																																																																																21406	0	0	56030	128921	0	1096	0	11740	8	0	0	0	12341	0	0	0	4362	0	0	678	678	11371	74532	11279	4052	32758	75	0	0.0899	0.2294	0.2168	0.0000	0.0000	0.0000	11663	678	77	0	0	0	0	0	0	0	0	0	0	0	
836544																																																																																																																																																																																																2700	0	0	24692	58979	0	542	0	4193	0	0	0	0	5404	0	0	0	987	0	0	419	419	4978	17901	14969	1331	22505	0	0	0.082644	0.159222	0.146877	0	0	0	4985	419	-792	0	0	0	0	0	0	0	0	0	0	0	
836656																																																																																																																																																																																																3760	0	0	4375	20590	0	155	0	1506	50	0	0	0	1731	0	0	0	48	0	0	149	149	3429	6582	590	536	10223	0	0	0.0761	0.1459	0.1334	0.0000	0.0000	0.0000	1582	149	-76	0	0	0	0	0	0	0	0	0	0	0	
836843																																																																																																																																																																																																23569	0	33312	507453	1730010	0	18712	0	167988	0	0	0	0	173268	6174	0	524	94356	0	0	16792	16792	23551	392147	396740	78757	944463	1304	0	0.0898	0.1292	0.1167	0.0000	0.0000	0.0000	156476	16792	2686	0	0	0	0	0	0	0	0	0	0	0	
836852																																																																																																																																																																																																6169	0	0	75441	282193	0	4388	0	29658	0	0	0	0	32204	0	0	0	0	0	0	2721	2721	10676	66911	46151	17306	162669	0	0	0.102618	0.149082	0.136486	0.000000	0.000000	0.000000	29483	2721	90	0	0	0	0	0	0	0	0	0	0	0	
837000																																																																																																																																																																																																38650	0	37651	823067	2226926	0	19520	0	194721	58	0	0	0	208816	0	0	55	2020	-5784	0	14185	14185	426382	484922	605280	70572	729858	0	0	0.0899	0.1849	0.1723	0.0000	0.0000	0.0000	194631	14185	5654	0	0	0	0	0	0	0	0	0	0	0	
837037																																																																																																																																																																																																61700	0	500	61609	321370	0	2286	0	30828	0	0	0	0	33402	0	0	1197	5050	0	0	2210	2210	102654	25392	54447	11105	141746	0	0	0.0967	0.1891	0.1766	0.0000	0.0000	0.0000	31192	2210	-364	0	0	0	0	0	0	0	0	0	0	0	
837046																																																																																																																																																																																																1290	0	30	16434	91666	0	494	0	14728	0	0	0	0	14530	0	0	0	0	0	0	494	494	566	8564	23620	1003	58716	0	0	0.152878	0.201138	0.194299	0	0	0	14036	494	240	0	0	0	0	0	0	0	0	0	0	0	
837149																																																																																																																																																																																																8419	0	0	29528	120048	0	622	0	12528	0	0	0	0	10929	0	0	10	4080	0	0	622	622	7005	23238	18625	4052	69580	0	0	0.108608	0.127645	0.120381	0	0	0	10307	622	329	0	0	0	0	0	0	0	0	0	0	0	
837158																																																																																																																																																																																																17251	0	9987	17971	136223	0	933	0	11851	0	0	0	0	13789	0	0	0	3103	-1458	0	945	945	2930	52945	23441	5532	58167	0	0	0.0915	0.1656	0.1543	0.0000	0.0000	0.0000	12844	945	-11	0	0	0	0	0	0	0	0	0	0	0	
837260																																																																																																																																																																																																1380238	0	92240	228070	10839704	0	130105	0	1484281	13762	0	0	3194	1229118	250000	68312	19631	1785875	-15668	0	111503	111503	1294729	1072945	1675767	379417	6750753	2957	0	0.1073	0.1384	0.1258	0.0000	0.0000	0.0000	1117615	111503	-5023	4469	51650	43454	0	0	0	0	0	0	0	0	
