"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
209447	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0																
209559	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
209830	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0																
209858	0	0	0	0	CONF	0	0	0	0	0	0	0	0	-3025	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									Merger related activity							
210238	0	0	0	0	CONF	325	0	0	0	0	0	0	0	0	0	false	0	0	0	0	179	0	0	0	209	814	202	0	346	193	0	0	0	0	0	141	0	MORTGAGE ORIGINATION FEES															
210256					CONF	101						0	0	0	0	false		0	0					107							0	0	0	0				EFT Transaction Income															
210434					CONF	36778	29129	19473	350146	270481	96432	25314	-5282	-32	0	false		-4040	0									108099			0	0	0	0				Loan service related fees	Banking Fees	Transfer pricing revenue	Computer and software related expenses	Technical services and market data expenses	Subcustodial and depository fee expenses	Revaluation of deferred taxes	Dividend equivalents and minority interest	HAMP incentives			Revenue recognition adoption				
210452					CONF							0	0	0	0	false		0	0												0	0	0	0																			
210779					CONF							0	0	0	0	false		0	0												0	0	0	0																			
211114	0	0	0	0	CONF	0	0	0	112	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0				Bank Shares Tax												
211271	5050				CONF	1096		-561	2089			0	0	0	0	false		0	0					1508		1179					0	0	0	0				Underwriting & processing fees on HFS loans	Change in value of derivative commitment to orig/sell loans hfs	Net change in FV of financial instruments	Lender paid costs	Appraisal	Software amortization										
211338					CONF							0	0	0	0	false		0	0												0	0	0	0																			
211851					CONF							0	0	0	0	false		0	0												0	0	0	0																			
212018			316		CONF	121			341	308	147	0	0	0	0	false	130	0	0		227		118		102	431		274	296	240	0	0	0	0				Fees & Commissions			Shares Tax	Internet Banking Expense	Correspondent Charges										
212335	426	1	62	34	CONF				336	419	386	0	0	0	0	false	55	0	0	30		35	52	17	159	522	88		299	226	0	0	0	0		141	75				LOAN RELATED EXPENSES	SOFTWARE LICENSE & MAINTENANCE	OTHER PROFESSIONAL FEES										
212344	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
212465	0	0	0	0	CONF	918115	0	0	146237	213884	-92802	0	0	-146	0	true	0	0	0	0	0	0	0	0	0	0	0	130186	0	0	0	0	0	0	0	0	0	Fees from affiliates			Outside vendor services	Software expenses	Net periodic pension benefit income net of costs other than the service cost			FX translation adjustment		Other noninterest expense that exceeds 7 of Schedule RI, item 7.d. - Other
noninterest expense: Fees to affiliates : $79,679					
212522	1622		312	265	CONF	273				595		0	0	0	0	false	445	0	0		524	23	644	1863	362	2011	156	265	1177	669	0	0	0	0	5	261		Merchant Credit Card Income			Merchant Credit Card Expense	PA Shares Tax											
212577	1123	32	582	227	CONF		49	487	814			0	0	0	0	false	726	0	0		1573	169	153	3337	661	4213	460	1066	2012	908	0	0	0	0	181	748	366		Prepayment fees	Management fee income	Other tax and license fees												
213471					CONF							0	0	0	0	false		0	0												0	0	0	0																			
213538					CONF							0	0	0	0	false		0	0												0	0	0	0																			
213912					CONF							0	0	0	0	false		0	0					249						125	0	0	0	0																			
213958	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
214106	307		193		CONF	103						0	0	0	0	false	216	115	0				110	1137		1845	405	244	927		0	0	0	0			1024	e-commerce											This amount relates to the adoption of ASU 2016-01 as of 7/1/2018				
214414	669	1	221	58	CONF	262	0	0	585	268	0	0	0	0	0	false	137	-30	0	70	277	36	2172	1000	133	196	256	430	972	266	0	0	0	0	0	24	654	MISC CUSTOMER SERVICE FEE			OHIO INTANGIBLE TAX	LOAN AND COLLECTI0ON EXPENSE							ADOPTION OF ASU 2017-08				
214722					CONF	12111			8864			0	0	0	0	false		0	0												0	0	0	0				Merchant Card			Merchant Card												
214807	0	0	0	0	CONF	221000	-170000	24000	339000	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Services rendered to affiliates and interco. fees	Net gains (losses) on non-trading derivatives	Depository receipt reserve	Services rendered by affiliates												
214843					CONF							0	0	0	0	false		0	0												0	0	0	0																			
215345					CONF							0	0	0	0	false		0	0												0	0	0	0																			
215354					CONF							0	0	0	0	false		0	0												0	0	0	0										Capital Injection from Parent Holding Company									
215653					CONF							0	0	0	0	false		0	0												0	0	0	0																			
215662	816	157	272	195	CONF							0	0	0	0	false	295	0	0		512		167	1005		638	764		117	345	0	0	0	0																			
215710	236	0	157	8	CONF	122	97	0	491	600	0	0	0	0	0	false	132	0	0	61	0	24	100	1021	112	913	183	244	301	62	0	0	0	0	35	0	0	Title Insurance Commissions	Quicken Loan Referral Fee		Merger Expenses	Low Income Housing Amortization											
216164					CONF							0	0	0	0	false		0	0												0	0	0	0																			
216230	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0																
216632	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
216922	0	0	0	0	CONF	3554	0	0	3568	2583	0	1375	0	0	0	false	0	0	0	0	1892	0	0	4426	0	10702	0	0	0	0	0	0	0	0	0	0	0	SBAC Consulting Fees			Merger Expenses	Software Licenses		Equity Based Compensation									
217059	121	0	0	0	CONF	0	0	0	461	268	0	0	0	0	0	false	0	0	0	0	0	0	0	1022	0	427	0	0	175	0	0	0	0	0	0	0	0				215 HOLDING COMPANY EXPENSE	LOAN PROCESSING EXPENSE											
218131					CONF							0	0	0	0	false		0	0												0	0	0	0																			
218261					CONF							0	0	0	0	false		0	0												0	0	0	0																			
218850	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
218878					CONF							0	0	0	0	false		0	0					336		143			128		0	0	0	0																			
219044					CONF							0	0	0	0	false		0	0												0	0	0	0																			
219343	742	0	272	304	CONF	1608	0	0	0	0	0	0	0	0	0	false	229	0	0	125	994	155	138	248	175	3681	384	265	922	347	0	0	0	0	65	385	358	Data Processing Income															
219651	107	0	192	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	124	0	0	562	0	482	128	0	250	0	0	0	0	0	0	0	0																
219679					CONF							0	0	0	0	false		0	0												0	0	0	0																			
220059	441	0	0	0	CONF	220	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	880	0	295	0	501	0	0	0	0	0	0	0	0	0	Recovery from an old OREO property that had been previously sold															
220527	708		228	116	CONF	665	2442	422	284	222	1873	0	0	0	0	false	174	0	0		287		80	380	355	2915	165	703	1179	355	0	0	0	0	122			Mortgage Broker Misc Fee Income	Appraisal management fee income	Appraisal Fee Income	Dues & Subscriptions	Item Processing	Appraisal management fee expense										
220844					CONF							0	0	0	0	true		-85	0												0	0	0	0														Equity adjustment required for FASB change on amortizing callable debt securities.  Accounting Standards Update No. 2017-18 (The amount of the adjustment was $84,921.57).	Amortization to Call Adjustment.				
220974					CONF							0	0	0	0	false		0	0												0	0	0	0																			
221775					CONF							0	0	0	0	false		0	0												0	0	0	0																			
222156					CONF							0	0	0	0	false		0	0												0	0	0	0																			
222446	297	0	100	45	CONF	0	0	0	0	0	0	0	0	0	0	false	46	0	0	33	243	22	7	887	83	398	124	251	215	103	0	0	0	0	0	0	0																
222558					CONF							0	0	0	0	false		0	0												0	0	0	0																			
222754	240		34	18	CONF	171						0	0	0	0	false	26	0	0			12	3	429	32		68			48	0	0	0	0				Mortgage Fees															
223005					CONF							0	0	0	0	false		0	0												0	0	0	0																			
223322	556	0	318	0	CONF	0	0	0	750	645	0	0	0	0	0	false	319	0	0	0	435	0	192	763	338	2118	128	0	0	520	0	0	0	0	0	115	0				Visa Check Card	OREO Valuation Changes995											
223331	0	0	0	2596	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	3414	0	6015	0	16786	0	0	0	0	0	0	0	0	0																
223452					CONF							0	0	0	0	false		0	0												0	0	0	0																			
223751					CONF							0	0	0	0	false		0	0												0	0	0	0																			
223845	80	0	33	10	CONF	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	0	0	0	90	59	0	49	0	0	22	0	0	0	0	0	0	12																
224552	19	9	25	153	CONF				153			2200	0	0	0	false	20	0	0	7		8		179	93	42	46		41	25	0	0	0	0		10	22				Attorney Fees	0		Holding Company Injection									
224954					CONF							0	0	0	0	false		0	0												0	0	0	0																			
225054	50		22		CONF	27	23	16	27	65	17	0	0	0	0	false	17	0	0		7	16	102	215	21		18	27		13	0	0	0	0				SERVICE FEES	MISC. INCOME	SERVICE CHARGES ON DEPOSITS	BUSINESS DEVELOPMENT	ELECTRONIC BANKING	DUES AND SUBSCRIPTIONS						PRIOR PERIOD ACCOUNTING ADJUSTMENTS				
225157					CONF							0	0	0	0	false		0	0												0	0	0	0																			
225241					CONF							0	0	0	0	false		0	0									0		116	0	0	0	0																			
225335					CONF							0	0	0	0	false		0	0												0	0	0	0																			
225559	164	0	0	145	CONF	0	0	0	301	367	147	0	0	0	0	false	0	150	0	0	230	0	121	660	0	427	227	0	0	135	0	0	0	0	0	0	0				Software Licensing	Other Services	Other Insurance						2017 Auditor Adjustment on Deferred Tax Expense				
225942	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
226949				196	CONF							0	0	0	0	false		0	0					202			115				0	0	0	0			122																
227151					CONF							0	0	0	0	false		0	0												0	0	0	0																			
227179					CONF							0	0	0	0	false		0	0												0	0	0	0																			
227357					CONF							0	0	0	0	false		0	0												0	0	0	0																			
227656	358		50	40	CONF				54	114		0	0	-5	0	false	11	0	0			3	69	243	37		171	73	49		0	0	0	0							Dues Memberships/ Subs	Secondary Dues Memberships/Subs				Adjustment HFI/HFS Reserve							
227777					CONF							0	0	0	0	false		0	0												0	0	0	0																			
228000					CONF							0	0	0	0	false		0	0												0	0	0	0																			
228055	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0																
228158					CONF							0	0	0	0	false		0	0												0	0	0	0										capital injection									
228279					CONF							129	0	0	0	false		0	0												0	0	0	0										Restricted Stock Conta Receivable									
228345					CONF							0	0	0	0	false		0	0												0	0	0	0																			
229070					CONF							0	0	0	0	false		0	0												0	0	0	0																			
229173					CONF							0	0	0	0	false		0	0												0	0	0	0																			
229342	0	0	0	0	CONF	143	0	0	173	0	0	0	0	0	0	false	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	Net Merchant & ATM Fees			MANAGEMENT FEES												
229454	25	0	54	0	CONF	0	0	0	29	36	70	0	0	0	0	false	37	0	0	0	36	6	10	92	31	155	0	0	115	47	0	0	0	0	0	1	63				TIB plus other	prof fees	other operating										
229801	3066	11	729	17884	CONF	-1164	11754	2620	3382	8159		0	0	0	0	false	3216	-17224	0		6960	1662	2937	11395	2168	3829	5802	5269		9936	0	0	0	0	2911	911	2321	FDIC Loss Share	Swap Fee Income	Letter of Credit Fee Income	Credit Card Fees	Amortization of Tax Credit Investments							The Adoption of ASU 2016-16 and ASU 2017-12				
229913	0	0	0	0	CONF	119832	0	0	59493	0	0	0	0	0	0	false	0	2270	-182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Commission income			Commission expenses								Adjustment for bonus accrual markup (AASC 606)	201601			
230423	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
230610					CONF							0	0	0	0	false		0	0												0	0	0	0																			
230759					CONF	426			1184	613		0	0	0	0	false		0	0		341			2350		2060					0	0	0	0				Foreign Exchange Income			Corporate Services Exp.	Operating Expense Debit Cards											
231149					CONF							0	0	0	0	false		0	0												0	0	0	0																			
231279					CONF							0	0	0	0	false		0	0												0	0	0	0																			
231336					CONF							0	0	0	0	false		0	0												0	0	0	0																			
231671					CONF							0	0	0	0	false		0	0												0	0	0	0																			
232258					CONF							0	0	0	0	false		0	0												0	0	0	0																			
232847	101	0	45	7	CONF	23	0	0	81	0	0	0	0	0	0	false	27	0	0	4	91	16	14	246	75	95	38	0	48	15	0	0	0	0	7	0	8	DOC PREP FEES			OFFICER / DIRECTOR LIFE INS EXP												
232856					CONF							0	0	0	0	false		0	0												0	0	0	0																			
233031	70283	0	0	0	CONF	52096	54342	0	142088	128010	66782	1792	0	0	0	false	0	-1374	0	0	52682	0	0	0	0	290647	0	0	0	0	-601	-141	0	0	0	0	0	Commercial credit fee income	Financing income on operating leases		Software Expenses	Outside Services	Contributions	Tranfer of assets from Non-bank subsidiary to Bank subsidiary					Cumulative effect Dr $5.9mm for ASU 2014-09 and Cr $4.6mm for ASU 2017-12		Regions Insurance Group		
233246	15	0	20	0	CONF	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	9	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0																
233358					CONF				2157			0	0	0	0	false		0	0												0	0	0	0							EMPLOYEE CASH THEFT												
233442					CONF							0	0	0	0	false		4	0												0	0	0	0															AOCI adjustment for tax rate difference				
233527					CONF							0	0	0	0	false		0	0												0	0	0	0																			
233554					CONF							0	0	0	0	false		0	0												0	0	0	0																			
234355	0	0	0	0	CONF	0	0	0	524	0	0	0	0	12	0	false	0	0	0	0	528	0	453	1277	519	2421	0	909	0	0	0	0	0	0	0	0	0				Loss on MSR Hedging					Change in dda loss reserve							
234506					CONF	438			512			0	0	0	0	false		0	0					190							0	0	0	0				Electronic Banking			Electronic Banking												
234739					CONF							0	0	0	0	false		0	0		434		338	1504		2123			1357		0	0	0	0																			
234841	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
235174					CONF							0	0	0	0	false		0	0												0	0	0	0																			
235231	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Technology												
235316					CONF							-10	0	0	0	false		0	0												0	0	0	0										Capital contributed back to Holding company to pay HC debt interest					Tax adjustment				
235446					CONF							0	0	0	0	false		0	0												0	0	0	0																			
235530					CONF							0	0	0	0	false		0	0												0	0	0	0																			
235558	1	0	4	6	CONF	0	0	0	3	13	4	0	0	0	0	false	3	13	0	0	0	1	0	25	8	0	5	0	10	10	0	0	0	0	0	0	3				Donations & Contributions	Internet banking Fees	Dues and Subscriptions						Accountant adjustment to 2017 taxes				
235950					CONF							0	0	0	0	false		0	0												0	0	0	0																			
236153	1026	0	0	0	CONF	5426	1623	0	2195	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1378	0	0	0	0	0	0	0	0	0	0	0	TPPP 4702699	DC INCOME 4721499		PUBLIC REL 5500099												
236256					CONF							0	0	0	0	false		0	0												0	0	0	0																			
236603					CONF							0	0	0	0	false		0	0												0	0	0	0																			
236706	974				CONF				2833			12825	3487	0	0	false		0	0		1030										0	0	0	0							Professional Fees			Capital contribution from Holding Co/Stock Options	Restricted Stock								
236957	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0																
237066	641	0	0	232	CONF	0	0	0	0	0	0	7500	0	0	0	false	53	0	0	20	331	49	542	1967	243	1464	315	468	350	331	0	0	0	0	51	5	95							Capital Contribution									
237619	608		274		CONF	690			695			0	0	0	0	false		0	0					741		1776		337	588	283	0	0	0	0				Commercial Loan Fees			Online Banking Expense												
237954	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	204	354	0	0	149	0	133	0	0	0	0	0	0	0	0																
238139					CONF							0	0	0	0	true		4	0												0	0	0	0														With respect to item 4.a: On April 30, 2018, we made a $3,867.94 adjustment to Retained Earnings to represent the 2017 Net Loss of our LLC Company, FBOM.  FBOM held a bank-owned property that we had incurred expenses such as lawn mowing and property taxes during the year 2017.  While working with an outside accounting consultant in April 2018, the error was identified and corrected as an entry through retained earnings.	2017 Net Loss FBOM LLC				
238250					CONF							0	0	0	0	false		0	0												0	0	0	0																			
238737					CONF							0	0	0	0	false		0	0												0	0	0	0																			
239275	671	0	0	0	CONF	338	0	0	660	564	0	0	0	0	0	false	0	-9	0	0	589	0	0	1607	0	1573	0	0	778	668	0	0	0	0	0	0	0	EARNINGS ON SBIC'S			COMPUTER SOFTWARE EXPENSE	M&A EXPENSE							Change in accounting for equity securities in response to ASU 2016-01				
239556					CONF							0	0	0	0	false		0	0												0	0	0	0																			
239613	639				CONF				767			0	0	0	0	false		0	0		413		190	2040		1044	270	646		336	0	0	0	0			398				Bank shares tax												
239659	272	0	0	0	CONF	122	450	144	164	246	0	0	0	0	0	false	0	0	0	0	0	0	0	349	240	0	0	214	0	0	0	0	0	0	0	0	0	BANK BUILDING LEASE INCOME	UNREALIZED GAIN - CLOSED LOANS NOT PURCHASED	DERIVATIVE GAIN - OPEN PIPELINE	CR REPORTS & INVESTIGATIONS	OTHER LOAN EXPENSE											
239752					CONF							0	0	0	0	true		0	0												0	0	0	0														Change from S Corporation to C Corporation May 1, 2018 and recorded deferred taxes.					
240954	0	0	0	0	CONF	128	0	0	0	0	0	3111	0	0	0	false	0	0	0	0	0	0	0	189	0	241	0	0	0	0	0	0	0	0	0	0	0	Recoveries - Misc						Capital Injection into Surplus from Holding Company									
241009					CONF							0	0	0	0	false		0	0												0	0	0	0																			
241157	784				CONF							0	0	0	0	false		0	0		279		207	1412		1462			895		0	0	0	0			585				Computer Software Depreciation	Loan Account Expense											
241559	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0																
241607	992	0	0	0	CONF	0	0	0	577	0	0	0	0	0	0	false	0	0	0	0	399	0	0	2168	0	1221	0	0	0	707	0	0	0	0	0	0	0				INCR IN MV OF DEFERRED COMPENSATION OBLIGATIONS												
242257					CONF							0	0	0	0	false		0	0												0	0	0	0																			
242444	558	0	373	604	CONF	269	758	0	547	900	0	0	0	0	0	false	458	0	0	86	715	118	339	2048	589	3372	130	131	77	1804	0	0	0	0	90	41	118	ATM Surcharge	Nonaccreatable Loan Income		OCC Assessment	Bankshares Management											
242949					CONF							0	0	0	0	false		0	0												0	0	0	0																			
