"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	RCONL133	RCONL135	RCONN512	RCONN514	RCONN515	RCONN516	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
981275																																											10954	6028	7000	9014	22278	true	1940	3801	438	521	0	1268	5828	3	9014	0	true	0	0	0	7000	737	14541	0	12000	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	true	false	false	false	true	1	19	121	0																	www.first-fed.com	
981350																																											0	209	0	0	0	true	0	0	0	184	25	0	189	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.dcbonline.net	
981453																																											0	75	300	0	300	true	0	75	0	0	0	0	0	0	0	0	false	0	0	0	300	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://www.fsbhoffman.net	
982142																																											212	583	295	0	42717	true	212	0	0	186	0	397	956	0	0	0	false	0	0	0	295	260	1354	40583	0	0	0	0	225	0	225	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.thececilianbank.com	
982348																																											515	884	0	0	12800	true	515	0	0	90	0	794	1411	0	0	0	true	0	0	0	5000	4000	3800	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0	http://mobileisb.net		http://mobileisb.biz		http://mobileisb.com		http://checkingfinder.com		http://kasasa.com								http://www.iowastatebank.net	
982553																																											0	635	1000	0	1500	true	0	0	0	635	0	0	353	0	0	0	false	0	0	0	1000	500	0	0	1500	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.statebankofbartley.com	
982937																																											0	33335	0	0	0	true	0	19230	0	2406	670	11029	18079	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false																					www.bankscb.com	
983055																																											0	11	0	0	0	true	0	0	0	0	0	11	527	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false																					http://www.firstnationalbancroft.com	
983130																																											0	0	0	0	453	true	0	0	0	0	0	0	254	0	0	0	false	0	0	0	0	0	165	288	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://kaplanstatebank.com	
983158																																											0	0	0	0	0	true	0	0	0	0	0	0	88	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.grantcountystatebank.com	
983215																																											0	560	1	0	248	true	0	7	0	114	0	439	198	0	0	0	false	0	0	0	1	0	112	135	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.peoplessecuritybank.com	
983372																																											1289	1769	0	1181	0	true	0	793	0	0	0	976	3521	2	1180	108	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	true	false	false	false	false																					www.alaskapacificbank.com	
983457																																											357	42711	15000	0	90000	true	357	36343	247	623	0	5498	10	0	0	0	false	0	0	0	15000	60000	15000	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	true	1	153	893	0	academybankmw.com	Academy Bank, A division of Armed Forces Bank															afbank.com	
983550																																											0	920	2000	0	4000	true	0	178	0	529	0	213	35	0	0	0	true	0	0	0	2000	1000	1000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.hsbofmn.com	
983671																																											898	4928	39500	0	59899	true	898	3053	0	1063	0	812	516	0	0	0	false	0	0	0	39540	15079	5047	233	5000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://www.jeffersonfederal.com	
984258																																											28	0	12	0	12	true	28	0	0	0	0	0	11457	6	0	0	true	0	0	0	12	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://www.1nb.com	
984351																																											0	0	0	0	0	true	0	0	0	0	0	0	89	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false																					www.farmersbank-trust.com	
984379																																											1054	209	0	1054	0	true	0	0	0	0	0	209	414	0	1609	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	false	false	false	false	false																					www.bankaf.com	
984454																																											0	1	0	0	738	true	0	0	0	1	0	0	9	0	0	0	false	0	0	0	61	128	138	411	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.ssbkenyon.com	
984650																																											0	0	0	0	0	false	0	0	0	0	0	0	48	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																						
984856																																											0	20	1000	0	1000	true	0	0	0	20	0	0	1738	2	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					http://www.tiptonlathambank.com	
985451																																											624	378	0	0	0	true	624	0	0	343	0	35	2125	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.exchange-bank.com	
985479																																											282	0	8992	267	22973	true	15	0	0	0	0	0	220	0	341	0	true	0	0	0	8992	10374	3000	0	0	0	0	0	607	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	true	false	false	false	false																					www.waynesavings.com	
985554																																											0	0	3300	0	3300	true	0	0	0	0	0	0	193	0	0	0	false	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.statebankks.com	
986159																																											0	76	0	0	0	true	0	0	0	76	0	0	919	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false																					www.fsblecenter.com	
986551																																											0	20	0	0	1500	true	0	20	0	0	0	0	666	0	0	0	false	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://www.fnblecenter.com	
986672																																											97	1680	0	0	41280	true	97	1033	0	447	0	200	8152	4	0	0	false	0	0	0	0	4000	37280	0	17000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false																					www.bankwithheritage.com	
986757																																											0	0	0	0	1440	true	0	0	0	0	0	0	281	0	0	0	false	0	0	0	0	1040	400	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.battlecreekstatebank.com	
986935																																											0	152	0	0	0	false	0	132	0	20	0	0	3709	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																						
987053																																											1762	7385	5500	1454	9500	true	308	2891	0	1438	0	3056	1308	1	1454	0	true	17798	0	0	6000	3500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	true	1	26	495	0																	www.lakeareabank.com	
987231																																											0	0	0	0	0	true	0	0	0	0	0	0	2417	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0	http://www.commstatebank.com																http://www.commstatebank.com	
987259																																											168	0	0	0	10000	true	168	0	0	0	0	0	3522	3	0	0	false	0	0	0	0	5000	3000	2000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	true	true	false	false	false																					www.sandhillsstate.com	
987352																																											0	0	0	0	3000	true	0	0	0	0	0	0	2488	1	0	0	true	0	0	0	0	1000	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false																					www.ramseybank.com	
987576																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false	false	false	false	false	false																					www.libertysavingsfsa.com	
987651																																											177	0	0	0	0	true	177	0	0	0	0	0	85	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0	http://gpsbank.net																http://gpsbank.com	
987848																																											0	0	0	0	0	true	0	0	0	0	0	0	620	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false																					www.csbnetbank.com	
988144																																											0	353	0	0	0	true	0	0	0	353	0	0	3357	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.clarebank.com	
988153																																											455	52	0	0	0	true	455	0	0	0	0	52	2882	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://www.wsbks.com	
988256																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.fnbmcintosh.com	
988452																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	true	true	false	false	false	0	0	0	0																	http://firstbethany.com	
988845																																											335	567	0	0	5000	true	335	0	0	5	0	562	5042	1	0	0	false	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.fnbchoice.com	
989141																																											0	0	0	0	800	true	0	0	0	0	0	0	44	0	0	0	true	0	0	0	0	0	800	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.ifsbank.com	
989347																																											31	4908	0	0	4615	true	31	534	0	37	604	3733	1892	2	0	0	true	0	0	0	0	614	0	4001	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	1	1	8	0	http://www.crosscountybank.com	First Commercial Bank, a branch of Cross County Bank	http://www.1stcommercialbk.com														http://www.crosscountybank.com	
989534																																											0	166	0	0	0	true	0	0	0	166	0	0	541	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	true	true	false	false	false	0	0	0	0																	http://www.atlanticsouthbank.com	
989655																																											0	439	5007	0	5007	true	0	0	0	439	0	0	789	1	0	0	false	0	0	0	5007	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.ringgoldbank.com	
989730																																											1265	533	0	0	297	true	1265	144	0	311	0	78	1127	0	0	0	false	0	0	0	0	0	0	297	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.citizensstate.net	
989758																																											0	0	1172	0	1987	true	0	0	0	0	0	0	2368	2	0	0	false	0	0	0	1172	363	344	108	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false																					www.ebankwest.com	
989851																																											0	749	0	0	0	true	0	0	0	309	0	440	2289	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false																					www.bankofmapleplain.com	
990053																																											0	374	0	0	0	true	0	0	0	335	0	39	269	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false																					www.themarinebank.com	
990352																																											128	4980	0	0	36322	true	128	4945	0	35	0	0	3431	2	0	0	false	0	0	0	9174	9562	7496	10090	5000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	www.ubankonline.com	
990642																																											0	145	0	0	17571	true	0	0	0	145	0	0	3766	2	0	0	false	0	50	0	11280	4220	850	1171	0	50	0	0	0	0	50	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.e-firstnationalbank.com	
991041																																											0	0	0	0	0	true	0	0	0	0	0	0	1205	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	true	false	false	false	true	false	0	0	0	0																	http://www.nationalbankofpetersburg.com	
991078																																											0	0	0	0	3478	false	0	0	0	0	0	0	309	0	0	0	false	0	0	0	3478	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false	false	false	false	false	false																					www.boonvillefederal.com	
991135																																											0	342	0	0	0	true	0	0	0	0	0	342	2636	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					WWW.SBGENEVA.COM and WWW.SBGENEVAONLINE.COM	
991340																																											7137	2892	110000	4759	154449	true	2378	0	0	947	0	1945	35240	5	7868	0	true	0	0	0	110000	5233	25474	6678	0	0	0	0	7064	0	7064	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2196	0	0			true	false	false	false	true	false	false	false	true	1	77	439	0																	www.1stsource.com	
991359																																											0	167	0	0	5000	true	0	0	0	167	0	0	3747	1	0	0	false	0	0	0	3000	0	1000	1000	3000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	true	false	false	false	false	0	0	0	0																	www.1fnb.com	
991470																																											119	0	12000	119	60765	true	0	0	0	0	0	0	3625	4	280	0	false	0	0	0	12000	26000	18000	0	0	0	0	0	4765	0	4765	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	true	false	false	false	true	1	40	256	0																	www.pfsb.com	
991555																																											13	0	2000	0	2000	true	13	0	0	0	0	0	267	0	0	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.thecnb.com	
991621																																											0	5550	0	0	0	true	0	741	0	2718	61	2030	5098	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://www.cbtva.com	
991854																																											0	52	0	0	0	true	0	9	0	43	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://psbokonline.com	
992851																																											0	0	0	0	0	true	0	0	0	0	0	0	178	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://www.sargentcountybank.com	
993250																																											0	0	5000	0	12768	true	0	0	0	0	0	0	33	0	0	0	false	0	0	0	5477	1868	3596	1827	7768	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.firstbeemer.com	
993335																																											0	0	0	0	0	true	0	0	0	0	0	0	340	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.bomgn.com	
993353																																											206	0	0	0	1297	true	206	0	0	0	0	0	0	0	0	0	false	0	1297	0	0	0	0	0	0	1297	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.bankofglenullin.com	
994435																																											0	8753	0	0	749	true	0	6041	0	392	0	2320	4867	2	0	0	true	0	0	0	0	0	266	483	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://www.unitedbank.com	
994770																																											0	293	0	0	0	false	0	0	0	293	0	0	93	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false	false	false	false	false	false																						
995076																																											3077	13574	0	325	5000	true	2752	6127	401	408	0	6638	914	1	325	0	false	0	0	0	0	0	2000	3000	0	0	0	0	0	0	0	true	false	0	0	0	10058	630	2787	6011	260	0	14004	10585	0	1606	0	0	28	28	0	0	0	478	0	0	0	2511	2989	0	0	0			false	false	false	false	true	false	false	false	false	0	0	0	0																	http://www.cachevalleybank.com	
995272																																											0	152	0	0	0	true	0	0	0	152	0	0	1079	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	true	false	false	false	false					www.hatborofederal.com		www.hatborofederalonline.com														www.hatborofed.com	
995450																																											0	30	45000	0	45000	true	0	0	0	30	0	0	10431	4	0	0	true	0	0	0	45000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.bremer.com	
