"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJ447	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
446877				202	CONF							13700	0	0	0	false		0	0					415								0	0	0	0						Loan Servicing Dept Income					Holding Company investment in Subsidiary									
447070					CONF							0	0	0	0	false		0	0					144								0	0	0	0																				
447100	69			4	CONF				262	39	95	0	0	0	0	false	93	0	0		211			886			573	43	76			0	0	0	0				72	Miscellaneous			Software Expense	Mortgage Loan Expense Net of Fees	Contributions	Cash Dividend from Mid Tier Holding Company									
447557	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												Q4 2018 - Liability/Equity Accounting Error (New Castle Title)				
447874	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	144	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0																
448040					CONF	13	5		30	45		46	0	0	0	false		0	0				127	247				57				0	0	0	0					Treasury Management Fees	Servicing Fees		Kasasa program costs	Other loan expenses											
448554	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	123	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0																
449038	0	0	0	0	CONF	0	0	0	621	454	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Citicorp Trust administration fees	Allocation for revenue distribution											
449430					CONF							0	0	0	0	false		0	0													0	0	0	0								Insurance and Bond	ORE Expense	M&E										
449832	14	12	50	94	CONF	0	0	0	0	0	0	0	0	0	0	false	16	0	0	6	0	23	17	115	16	0	4	86	0	2	32	0	0	0	0	0	0	200	0																
449841					CONF							0	0	0	0	false		0	0													0	0	0	0																				
449935					CONF				3414			0	0	0	0	false		0	0										567			0	0	0	0								Commissions to Representatives												
450472			8	52	CONF		1		16	4	9	0	0	0	0	false		0	0			1		33	1			30	53		3	0	0	0	0				4	misc. fees	dividends on FHLB stock		supervisory exams + shortages + charity	loan expenses + training expenses	armored courier + correspondence organizations										
450632					CONF							0	0	0	0	false		0	0					175								0	0	0	0					Service Charge - Debit Card Fees	Income - Loans Held For Sale														
450669	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
450753	38	0	31	1	CONF	0	0	0	16	123	25	0	0	0	0	false	11	0	0	3	78	4	5	106	18	0	0	27	2	0	18	0	0	0	0	0	0	0	7				Service Charge Other Banks16	Holding Company Fees	Debit Card Expense										
450856	953				CONF	441	3826	251	383	562	496	0	0	0	0	false	361	0	0						222		2453			907		0	0	0	0					Electronic Services Income	Swap Values and settlements	Underwriting, Other Services billed	Charitable Donations	Broker Expense	Service Fees										
450959					CONF							0	0	0	0	false		0	0										80			0	0	0	0																				
451068	78	132	28	8	CONF	39	105	0	56	0	0	0	0	0	0	false	27	0	0	0	13	12	8	314	52	0	0	15	57	8	64	0	0	0	0	0	8	0	16	MERCHANT INCOME	DEBIT CARD		CRA COMMUNITY SERVICE AND DEVELOPMENT EXPENSE												
451246	0	0	0	0	CONF	0	0	0	105	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Core processing												
451273	192			152	CONF				17			0	0	0	0	false	13	0	0					213	24			76		8	11	0	0	0	0								NYS Mortgage Tax												
451965	147000	0	0	0	CONF	747000	432000	250000	1684000	339000	344000	148000	0	-3000	-32000	false	0	30000	0	0	156000	0	0	141000	0	116000	737000	0	335000	0	0	0	0	0	0	0	0	0	0	Allocated revenue from affiliates	Lease Income	Loan Fees	Operating losses	Allocated expenses from affiliates	Contract Services	Capital contributions from bank holding company		'Foreign currency translation	Interest Income on certain impaired loans		Cumulative Effect of Hedging Adoption				
452104	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
452159					CONF							0	0	0	0	false		0	0													0	0	0	0																				
452739	24	0	35	12	CONF	0	0	0	26	0	0	0	0	0	0	false	4	0	0	8	18	7	1	93	10	0	47	33	11	29	11	0	0	0	0	0	12	8	0				Actuarial Fees & 401K												
452841	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
452850	111				CONF				35	77	24	0	0	-3385	0	false	17	0	0		55	6	64	269	21		95	37	29		32	0	0	0	0								Dues Fees & Subscriptions	IT Oursourcing Expense	Charitable Donations			Adjustment for bank merger							
453147	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
453370	104	0	83	14	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	47	4	23	253	27	0	83	37	43	33	55	0	0	0	0	0	0	0	16																
453446	0	0	0	0	CONF	1456	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mortgage Dept Fees															
453839	10		7	5	CONF	19			23	45	9	0	0	0	0	false	13	0	0	2		5	5	67	9		75				6	0	0	0	0					Misc. fees			Internet Banking	Credit Card and Debit Card	OREO Expense										
454340	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
454546	15		28	17	CONF							0	0	0	0	false	13	0	0	1	8	7	16	164	67		242	32	9	94	38	0	0	0	0				12																
454658	30		16	24	CONF				35	34		0	0	0	0	false	33	0	0		54	6	24	3	41		104	38			33	0	0	0	0					0			salary continuation	OCC EXAMS	collection & repo expense										
454676	142	66	30	30	CONF				202	160		0	0	0	0	false	62	0	0	15	66	60	67	640	121		361	198	33	184	150	0	0	0	0		14	181	66				Nonperforming Asset Expense	Loan Expenses											
454975	2	1	44	1	CONF							0	0	0	0	false	3	0	0		21	1	37	105	9			36		-1	5	0	0	0	0			6																	
455150					CONF							0	0	0	0	false		0	0				111									0	0	0	0																				
455253	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
455459	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
455477	9			13	CONF	11			34		4	0	0	0	0	false	8	0	0			7		70	7		25	37	4	2	25	0	0	0	0			13	8	misc operating inc	0		misc operating exp		REO FMV	0									
455552					CONF	125			129			0	0	0	0	false		0	0					162								0	0	0	0					Gains on SWAPS			Correspondent Bank Service Fees												
455879					CONF				108	114		0	0	0	0	false		0	0													0	0	0	0								IT Expenses	Loan and collection costs											
455945	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
455972	295	0	0	0	CONF	337	218	195	341	268	105	0	0	0	0	false	0	0	0	0	0	0	0	446	112	0	835	0	0	255	167	0	0	0	0	0	0	0	0	Derivative Activity	Underwriting Fees	Merchant Bank Card	Business & Occupation Taxes	Online Banking Expense	Bank Paid Loan Fees										
456045	950	298	0	997	CONF	0	0	0	0	0	0	0	0	0	0	false	341	0	0	500	612	0	456	2564	0	0	6154	0	1364	1787	0	0	0	0	0	0	391	0	743																
456054					CONF							0	0	0	0	false		0	0													0	0	0	0																				
456157	29		15	21	CONF							0	0	0	0	false	13	0	0	3	76	5		132	25		69		31		17	0	0	0	0			48																	
456250					CONF							0	0	0	0	false		-39	0					119								0	0	0	0																2017 Pension Expense erroneously recorded in 2018				
456344					CONF							0	0	0	0	false		24	0													0	0	0	0																YEAR END CORRECTION				
456755	0		0	0	CONF	-195						0	0	0	0	false	0	0	0	0	0	0		138	0		113	0	0	0	0	0	0	0	0					Loss on Sale of Real Estate															
457060	55	0	45	14	CONF	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	0	0	10	83	18	0	78	25	0	46	13	0	0	0	0	0	0	0	0																
457220					CONF							0	0	0	0	false		0	0													0	0	0	0								FINANCIAL INSTITUTIONS TAX - STATE OF OHIO												
457426	19	35	14	42	CONF	0	0	0	0	0	0	0	0	0	0	false	38	0	0	0	0	13	42	99	89	0	78	38	265	0	72	0	0	0	0	0	0	67	0																
457752	57		61	3	CONF							0	0	0	0	false	6	0	0	1	3	23		127	68		83		21	84	49	0	0	0	0					Recoveries on purchased loan portfolio			Computer Services Expense	Travel - M&E											
458142	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0											Adjustment of $31,000.00 to Item 9 Applicable Income Taxes to adjust for the tax effect of new tax law changes on AFS Securities.					
458544	120	0	0	0	CONF	86	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	226	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	loan processing fees															
458553					CONF							0	0	0	0	false		0	0													0	0	0	0																				
458665	11		24		CONF							0	0	0	0	false	8	0	0				17		26		24	20				0	0	0	0																				
458946	9	0	14	7	CONF	3	0	0	12	15	20	0	0	0	0	false	6	0	0	3	16	1	0	4	6	0	8	0	46	2	12	0	0	0	0	0	0	3	3	Payroll Service Income			Misc Emp Exp - Meal   Ent	Loan Collection Exp (1) / Software annual fees (14)	Service Contracts			Balance report							
459130					CONF							0	0	0	0	false		0	0								379					0	0	0	0								Repo Expense	Software and License fee	Seminar / Training										
459354	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0																
459372	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
459644					CONF							0	0	0	0	false		0	0													0	0	0	0																				
459671	230	0	103	82	CONF	71	57	0	63	0	0	0	0	0	0	false	0	0	0	0	0	10	11	986	58	0	77	106	0	0	0	0	0	0	0	0	0	0	0	Bank owned life insurance	Lease income		Insurance & bond Premium	63											
460033	415	6	128	404	CONF	0	0	0	0	0	0	0	0	15299	0	false	221	0	0	0	282	68	124	552	390	0	1465	0	0	184	291	0	0	0	0	0	0	225	230									Merged banks (Cert# 11444,34121,11438) under common control ALLL balance as of 12/31/17							
460275	1	0	2	1	CONF	1	0	0	5	1	0	0	0	0	0	false	0	0	0	0	0	0	0	6	1	0	0	6	0	0	1	0	0	0	0	0	0	0	5	Miscellaneous			Regulatory	Miscellaneous											
460332	40	29	8	13	CONF	0	0	0	0	0	0	0	0	0	0	false	10	0	0	5	0	37	20	102	7	0	0	4	4	0	3	0	0	0	0	0	0	4	0																
460341	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
460350	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
460556					CONF							0	0	0	0	false		0	0													0	0	0	0																				
460770	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
461058					CONF							0	0	0	0	false		0	0													0	0	0	0					check sales			service charges - correspondent banks	student loan expense				amount previously held in Student loan reserve - sold lns							
462774					CONF							0	4000	0	0	false		0	0													0	0	0	0												Additional capital contribution from holding company								
463203	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
463342	213	0	0	0	CONF	138	0	0	2169	161	0	0	0	0	0	false	0	0	0	0	144	0	0	525	0	0	560	0	0	151	296	0	0	0	0	0	0	0	0	Trust Income			Management Fees	Other Outside Services											
463605	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	197	0	0	91	0	0	0	0	0	0	0	0	0																
463650	99	2	13	0	CONF	0	0	0	161	0	0	0	0	0	0	false	34	0	0	10	12	0	26	41	45	0	295	83	0	132	140	0	0	0	0	0	22	5	463				IN-HOUSE DATA PROCESSING												
463735	2526			2153	CONF	1475	1248		3345	-4461		0	0	-6648	0	false	1596	0	0	804	3070		898	11503	1509		12436		5173	2567	2221	0	0	0	0					Letters of credit	Unused commitment fees		Corporate value and franchise tax	Other Retirement Expense				ALLL reduction due to sale of subsidiary							
463977					CONF							0	0	0	0	false		0	0				39	167								0	0	0	0																				
464255					CONF							0	0	0	0	false		0	0													0	0	0	0					INSURANCE															
464853	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
465038	10	0	13	0	CONF	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	12	36	82	12	0	6	41	0	31	0	0	0	0	0	0	11	9	12																
465243					CONF							0	0	0	0	false		0	0													0	0	0	0																				
465337	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
465524					CONF							0	0	0	0	false		0	0													0	0	0	0																				
465618	111	0	0	0	CONF	101	0	0	124	112	0	0	0	0	0	false	0	0	0	0	116	0	0	177	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	Loan Orig Income			Donations	State Taxes											
465672	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
466044	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
466240					CONF				665	631	187	0	0	0	0	false	168	0	0					414			4602	137		769	172	0	0	0	0								Fraud loss and fraud management	Rewards	Revenue Share										
466754	0	0	0	0	CONF	103	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	INTERCHANGE FEES															
466857	727	241		268	CONF	380			783	1360	925	0	0	0	0	true	327	-374	0		594	129	1846		315			199		273	983	0	0	0	0					K-1 adjustments-Other investments			Precious Metal Storage	Software amortization & maintenance	Professional Fees	APIC Adjustment and Capital Injection				$2,178 Deferred tax remeasurement for the change in corporate tax rate	Bank elected to adopt ASU 2018-02 "Reclassification of Certain Tax Effects from Accumulated Other Co				
466932					CONF							0	0	0	0	false		0	0													0	0	0	0																				
467144	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
467265	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
467470					CONF							0	0	0	0	false		0	0													0	0	0	0									0											
467658	106	0	0	0	CONF	956	0	0	697	0	0	0	0	0	0	false	0	1	0	0	150	0	0	240	108	0	649	0	0	176	70	0	0	0	0	0	0	0	0	Income from storage building rentals			Expense from storage building rentals								Correction to other accumulated income foe the prior year				
467733	11	21		24	CONF				5	6		0	0	0	0	false	18	0	0	9	69	12	162		43			35	1	57	58	0	0	0	0		5	33					Misc. Exp.	write down ORE											
468673					CONF							0	0	0	0	false		0	0					152								0	0	0	0								Franchise Tax												
468806	172		59	65	CONF				254	141		0	0	0	0	false	53	0	0		108	6	26	538	27		119	144	186	5	80	0	0	0	0			10	106				Loan acquistion and collection expenses	Impairment on servicing assets											
469250	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
469559					CONF							0	0	0	0	false		0	0					175								0	0	0	0																				
469737	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
470032	31		19	6	CONF	7			38	12	39	0	0	0	0	false	5	0	0	3	22	1	84	12	10		11	21	15	33	27	0	0	0	0			4	12	Other Fees			Serv Repair & Maint on Software	Other Insurance	seminar related/misc expense/Internet Banking										
470050	1444	0	0	0	CONF	0	0	0	2165	999	0	0	0	0	0	false	0	0	0	0	0	0	6463	974	0	0	533	0	0	2137	896	0	0	0	0	0	0	0	0				Professional Fees	Loan Review Fees											
470434	0	0	5	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
470452	259	15	27	173	CONF	50	56			1325	16	0	0	0	0	false	13	0	0	21	15	37	119		64		1344	46	105	246	201	0	0	0	0			40	19	Check Card Merchant Income	Check Fees/Research Fees/Exchange			Work Contracted With the Holding Company	Repo Legal Expense										
471057					CONF							0	0	0	0	false		0	0													0	0	0	0					Life Insurance Income - BOLI			Officers Life Insurance	Loan Committee Fees, Loan Expense & Foreclosure Expenses											
472018	5	5	14	4	CONF	4			3	14	12	0	0	0	0	false	6	0	0	1			18	12	6		1	19		11	10	0	0	0	0		1	16	6	MISC INCOME			ARMOURED CARRIER	EXAM FEES	INTERNET FEES										
472045	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
472148	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
472250	2	0	0	1	CONF	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
472531	10	0	5	3	CONF	0	0	0	12	7	0	0	0	0	0	false	10	0	0	0	0	4	14	53	21	0	30	11	0	33	27	0	0	0	0	0	0	0	10				Taxes	Deficit Fees											
472616	59		39	6	CONF				93	37	26	0	0	0	0	false	32	0	0					42	20		237	60	13	179	44	0	0	0	0								ELECTRONIC BANKING EXPENSES	TRAVEL AND ENTERTAINMENT	LOAN ORIGINATED RELATED EXPENSES										
472643					CONF							0	0	0	0	false		0	0													0	0	0	0																				
472951					CONF							0	0	0	0	false		0	0													0	0	0	0																				
472979	15				CONF							0	0	0	0	false		0	0		34			86								0	0	0	0																				
473042	186		115	129	CONF	87			433	96		0	0	0	0	false	139	0	0		14	23		545	82		867	53		349	188	0	0	0	0			2	44	Secondary Market Fees			Other Taxes	Miscellaneous Lending Expense											
473257					CONF							0	0	0	0	false		0	0													0	0	0	0								Deconversion Fees Payable	COMPUTER SOFTWARE							REFERENCE ASC740				
473266	181	0	0	0	CONF	0	0	0	119	0	0	0	0	0	0	false	0	0	0	0	0	0	0	269	0	0	775	0	0	259	158	0	0	0	0	0	0	0	0				internet banking services												
473501	2666	0	0	0	CONF	1352	498	-506	5099	863	0	50000	0	0	0	true	0	0	0	0	1146	231	386	4940	0	0	2358	0	1082	0	1776	0	0	0	0	0	203	0	0	Commercial Loan Interest Rate Swap Fees	Other Admin, Branch, Customer, and Miscellaneous Fees	Gain/(Loss) - Tax Credit LPs	Acquisition and Conversion Related Expenses	Data, Processing, and Information Subscription Services		Capital Contribution from Holding Company				Tax expense is net of $596 thousand tax credit investment partially offset by $506 thousand non-interest income charges for tax credit amortization charge against non-interest income.					
473930	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	211	102	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0																
474058	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
474245	8		9		CONF				5			0	0	0	0	false	8	0	0					13	8			13		1	5	0	0	0	0				5				Operation Insurance												
474254	224				CONF				1062	309		0	0	0	0	false		0	0		529		284	1048			1452		373	275	428	0	0	0	0								Computer Software	Community Relations											
474357	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
474450	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
474544	0	3	0	0	CONF	15	0	0	14	10	0	0	0	0	0	false	0	0	0	0	1	10	0	30	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	Merchant Discount			Merchant Clearing	Insurance and Bonds											
474656	2			7	CONF							0	0	-429	0	false	2	0	0	2		1	9	5	3	20		6	5	7	1	0	0	0	0													Write down of the loan loss reserve							
474759	517			929	CONF				374	466		0	0	0	0	false	513	0	0		325			2723	342		1830	338	2680		491	0	0	0	0								Loan collection and recording fees	Meals, travel and entertainment											
474777	21		28	4	CONF	-19						0	0	0	0	false	3	0	0		5	1	47	81	7			14	37	27	5	0	0	0	0			7		Loss on Housing Investments															
474919	0	0	0	0	CONF	1684	3037	1278	6682	3645	27916	0	0	0	0	true	0	0	0	0	0	0	0	2513	0	0	4032	0	2628	0	0	0	0	0	0	0				Revenue Sharing from Credit Cards Sold to Elan	Trust/Brokerage Revenue	Special Services Income	Prov for Unfunded Committment	Trust/Brokerage Expense	Affiliate Service Fee expense to holding company					Line 1 - Affiliate Service Fee Income within Holding Company $554K					
475046					CONF							0	0	0	0	false		0	0													0	0	0	0					SECONDARY MARKET INCOME	MISCELLANEOUS INCOME		HOLDING COMPANY MANAGEMENT FEES	CORRESPONDENT BANKS											
475345	4	7	28	2	CONF	2			20	0		0	0	0	0	false	9	0	0	4	43	15	0	66	16		31	32	12	8	80	0	0	0	0		0	2		Merchant Processing Fees			Other Service Fees												
475354	166				CONF	244			120		299	0	0	0	0	false		0	0								259				168	0	0	0	0					Loan fees			Debit Card Expenses	Software expenses	Managed IT Services & Core Banking Services										
475653					CONF				180			0	0	0	0	false		0	0													0	0	0	0								Inter-Company Allocation												
475756					CONF							0	0	0	0	false		0	0													0	0	0	0																				
476342					CONF							-36	0	0	0	false		0	0													0	0	0	0											Pay Shareholder Note									
476445					CONF							0	0	0	0	false		-20	50													0	0	0	0																Def Tax Adjust on ALLL Due Rate Change from 34 to 21 Percent	2017 Tax Adjustment Due After Completion of 2017 Tax Ret			
476472					CONF							0	0	0	0	false		0	0													0	0	0	0					Misc. Fee Income			Outside Bank & Other Service Charges	Ohio Financial Intstitutions Tax	Loan Expense Items										
476539	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
476810	360000	0	0	0	CONF	0	567000	148000	-214000	118000	156000	74000	0	13000	0	true	0	-81000	0	0	0	0	0	1157000	0	0	123000	0	0	107000	0	-7000	0	0	0	0	0	0	0	'Operating income from affiliates	Other banking related fees	Letters-of-credit commitment fees	Expense paid to affiliates	Contract service provider fees	Operational risk losses	Mainly due to capital contributions.		The balance relates to FX translation adjustments.		Other noninterest income (from schedule RI, item 5.l): Itemize and describe amounts greater than $100,000 that exceed 3 of Schedule RI, item 5.l: 1.q Earnings of minority owned affiliates $53,000M; Other noninterest expense (from Schedule RI, item 7.d): 2.s Recognition of loan origination costs -$142,000M, 2.u Litigation expense $-96,000M.	Mainly due to adoption of Accounting Standard Update 2016-16, Income Taxes - Intra-Entity Transfers of Assets Other Than Inventory		Discontinued Operations		
