"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
587800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65400	17475	0	0	65400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1119439				0	0	0	0	0	12550	0	184720	0	0	0	80697	0	0	80697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	885743	0	984	881317	3442	119954	0	119954	14989	0	0	0	0	0	14989	3555205	0	0	0	0	3555205	0	0	0	100817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48829	135200	0	184795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345300	69060	0	0	0	69060	0	0	0	0	44581	3200	0	5760	0	35621	0	0	0	0	0	0	0	0	0	0	0	0	135200	0	184795	0	0	0	0	0	0	0	0	202800	0	554385	0	0	0	0	0	5791039	0	92250	134444	908355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
588245																																																																																																																																																																																																																											141335	0																					
588348																																																																																																																																																																																																																																																	
588478																																																																																																																																																																																																																																																	
589158																																																																																																																																																																																																																																																	
589523																																																																																																																																																																																																																											586502	0																					
589943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3310	3310	0	0	3310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103592				0	0	0	0	0	3518	0	0	0	0	0	40914	0	0	40914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212339	0	0	183600	28739	15653	0	15653	20133	0	0	0	0	685	19448	871938	0	80052	10950	0	780936	0	0	0	18748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	313	0	3734	0	5336	35149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26771	5354	0	0	0	5354	0	0	118873	0	300	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	35149	0	0	0	0	0	0	0	0	0	0	52724	0	0	0	0	0	0	0	1141193	0	10000	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3706	3706	0	0	3706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178582				0	0	0	0	0	4422	0	0	0	0	0	7812	0	0	7812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136202	0	0	122505	13219	13113	0	13113	3186	0	0	0	0	0	3186	315225	0	85515	540	6707	222463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-72	16299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27808	5562	0	0	0	5562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16299	0	0	0	0	0	0	0	0	0	0	24449	0	0	0	0	0	0	0	494986	0	80808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120016				0	0	0	0	0	4768	0	5	0	0	0	21811	0	4215	17596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160003	0	5254	128804	25945	335	0	335	1795	0	0	0	0	0	1795	493196	0	45922	11253	0	436021	0	0	0	6952	0	0	0	0	0	0	0	4284	4284	0	1168	0	0	0	0	0	0	0	0	0	0	0	468	409	59	0	0	6631	2130	6350	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16821	3364	0	0	0	3364	0	0	25963	0	1454	0	0	0	0	1454	0	0	0	0	0	0	0	0	0	0	0	0	2130	6350	5	0	0	0	0	59	0	0	0	3195	15875	15	0	0	0	0	738	671188	0	19000	5000	95285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590640																																																																																																																																																																																																																																																	
590976																																																																																																																																																																																																																																																	
591209																																																																																																																																																																																																																																																	
591320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66087				0	0	0	0	0	2860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192219	0	0	190023	2196	0	0	0	1388	0	0	0	0	287	1101	236234	0	0	0	0	236234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-363	1101	0	0	0	0	0	0	0	0	0	3406	3406	0	0	0	0	0	3406	0	0	15111	3022	0	0	0	3022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1101	0	0	0	0	0	0	0	0	0	0	1652	0	0	0	0	0	0	0	410459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591357																																																																																																																																																																																																																																																	
591366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8510				0	0	0	0	0	-207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96256	0	7533	87724	999	0	0	0	7038	0	0	0	0	0	7038	244016	0	4541	18223	0	221252	0	0	0	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5364	7038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7038	0	0	0	0	0	0	0	0	0	0	10557	0	0	0	0	0	0	0	325917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591740																																																																																																																																																																																																																																																	
592439																																																																																																																																																																																																																											171698	0																					
592448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16756				0	0	0	0	0	660	0	0	0	0	0	134128	0	24699	109429	0	0	0	0	0	0	0	0	0	0	0	5623	0	0	4299	0	1324	0	97466	0	0	73524	23942	0	0	0	3516	0	0	0	0	3516	0	308246	0	72983	314	0	234949	0	0	0	8516	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2603	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24463	4893	0	0	0	4893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	812	0	0	0	0	406790	0	344500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24285				0	0	0	0	0	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1253	0	0	0	0	1253	0	20220	0	0	20193	27	0	0	0	263	0	0	0	0	89	174	115307	0	8778	0	425	106104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1262	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	133310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592644																																																																																																																																																																																																																																																	
592859																																																																																																																																																																																																																											9610	0																					
593007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9804	9804	0	0	9804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1107069				0	0	0	0	0	36591	0	0	0	0	0	37935	0	0	37935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1315886	0	4593	1140329	170964	27497	0	27497	1683	0	0	0	0	0	1683	1929776	0	232505	6193	0	1691078	0	0	0	97352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97529	29180	0	0	0	0	0	0	0	0	0	210055	210055	0	0	0	210055	0	0	0	0	172711	34542	0	0	0	33172	1370	7867	268039	0	61157	4110	0	3107	0	53940	0	0	0	0	0	0	0	0	0	0	0	0	38417	0	0	0	0	0	0	0	0	0	0	57626	0	0	0	0	0	0	0	3198762	0	37301	300294	654343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593052																																																																																																																																																																																																																																																	
593249																																																																																																																																																																																																																											228498	0																					
593333																																																																																																																																																																																																																																																	
593771																																																																																																																																																																																																																											5718	0																					
593940																																																																																																																																																																																																																																																	
594433																																																																																																																																																																																																																																																	
594451																																																																																																																																																																																																																											557915	0																					
594853																																																																																																																																																																																																																											826745	0																					
594938																																																																																																																																																																																																																											264728	0																					
594947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7853	1571	0	0	7853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170972				0	0	0	4	0	8086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659	0	0	659	0	0	0	544574	0	0	382668	161906	39576	0	39576	17883	0	0	0	0	1164	16719	1591195	0	279007	58078	0	1254110	0	0	0	60984	42408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52756	56295	0	0	42408	0	0	0	0	0	0	23894	23894	23894	0	0	0	0	0	0	0	227698	45540	0	0	0	45540	0	0	78105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56295	0	0	42408	0	0	0	0	0	0	0	84443	0	0	169632	0	0	0	0	2152242	0	73002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175534	0	0	149506	58770	0	0	149506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3424492				0	0	0	0	0	84374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12876953	0	10988278	1751899	136775	49274	0	49274	57151	0	0	0	0	0	57151	9698784	0	1030465	136684	1165819	7365817	0	0	0	73640	0	0	95116	95116	0	60333	0	154919	154919	0	114706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232145	106425	175534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	957511	191502	0	0	0	191502	0	0	387029	0	55067	0	0	54917	0	150	0	0	0	0	0	0	0	0	0	0	0	0	106425	175534	0	0	0	0	0	0	0	0	0	159638	438835	0	0	0	0	0	0	13916625	0	280000	420000	390000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595337																																																																																																																																																																																																																																																	
595430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111585	0	0	0	0	0	0	108	0	3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77021	0	0	64320	12701	919	0	919	6046	0	0	0	0	0	6046	1005671	0	55607	17306	0	932758	0	878	0	56468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52452	6965	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53289	10658	162	0	2	10494	0	0	29924	0	2469	0	0	1320	1149	0	0	0	0	0	0	0	0	0	0	0	0	0	6965	507	0	0	0	0	0	0	0	0	0	10448	1268	0	0	0	0	0	0	1125822	0	5813	87909	76785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595869																																																																											0	0																																																																																																																																																																					
595944																																																																																																																																																																																																																																																	
596062																																																																																																																																																																																																																																																	
596156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43499				0	0	0	0	0	964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49419	0	0	44497	4922	15319	0	15319	618	0	0	0	0	0	618	359655	0	55113	3946	0	300596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3580	15937	0	0	0	0	0	0	0	0	0	2618	2618	0	0	0	2618	0	0	0	0	3465	693	0	0	0	693	0	0	30493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15937	0	0	0	0	0	0	0	0	0	0	23906	0	0	0	0	0	0	0	375857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
