"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
608358																																																																																																																																																																																																	658	0	0	0	4292	43983	0	620	0	5469	43759	0	0	0	0	5955	0	0	0	725	0	0	499	499	273	4811	2025	2550	37474	0	0	0.124683	0.149676	0.137134	0	0	0	5456	499	13	0	0	0	0	0	0	0	0	
608367																																																																																																																																																																																																	6799	0	0	0	4249	43996	0	325	0	6764	43872	0	0	0	0	7033	0	0	0	0	0	0	325	325	4261	7655	15302	983	17018	0	0	0.1529	0.2679	0.2555	0.0000	0.0000	0.0000	6708	325	56	0	0	0	0	0	0	0	0	
608451																																																																																																																																																																																																	6703	0	0	103	12562	55874	0	480	0	5850	55625	0	0	0	0	5835	0	0	0	0	0	0	380	380	4355	21929	7376	7809	22302	0	0	0.0981	0.1927	0.1802	0.0000	0.0000	0.0000	5455	380	395	0	0	0	0	0	0	0	0	
608844																																																																																																																																																																																																	16318	0	0	0	47809	201511	0	1774	0	20050	201385	0	0	0	0	19692	0	0	702	10487	0	0	1571	1571	22412	43166	48815	13565	86963	0	0	0.090588	0.156938	0.144418	0.000000	0.000000	0.000000	18121	1571	581	0	0	0	0	0	0	0	0	
609010																																																																																																																																																																																																	19302	0	0	9495	1810	212020	0	2050	0	20805	212776	0	0	0	0	22818	0	0	1338	6280	-2	0	2011	2011	19736	11523	57401	7708	125409	0	0	0.0978	0.1419	0.1294	0.0000	0.0000	0.0000	20807	2011	0	0	0	0	0	0	0	0	0	
609373																																																																																																																																																																																																	3084	0	0	0	0	107796	0	802	0	10013	107166	0	0	0	0	10815	0	0	0	7731	0	0	802	802	910	5004	54057	4544	48627	0	0	0.0934	0.1343	0.1243	0.0000	0.0000	0.0000	10013	802	0	0	0	0	0	0	0	0	0	
609467																																																																																																																																																																																																	26599	0	0	0	4153	137949	0	3039	0	15954	142113	0	0	0	0	17252	0	0	0	335	0	0	1405	1405	637	30053	8249	2669	101942	1554	0	0.1115	0.1558	0.1431	0.0000	0.0000	0.0000	15847	1405	107	0	0	0	0	0	0	0	0	
609609																																																																																																																																																																																																	13364	0	0	0	61442	364948	0	7157	0	42679	377920	0	0	0	0	43920	0	0	0	430	0	0	3283	3283	13308	106775	19758	13475	230224	0	1974	0.1081	0.1697	0.1571	0.0000	0.0000	0.0000	40637	3283	-124	0	0	0	0	0	0	0	0	
609645																																																																																																																																																																																																	702	0	0	798	9673	22466	0	121	0	1833	22543	0	0	0	0	1908	0	0	0	0	0	0	121	121	203	11314	1670	382	9351	0	0	0.079271	0.153265	0.143546	0	0	0	1787	121	46	0	0	0	0	0	0	0	0	
609832																																																																																																																																																																																																	3105	0	0	0	56719	179264	0	1311	0	19981	180017	0	0	0	0	16656	0	0	0	0	0	0	1311	1311	10488	42641	35370	8961	87249	100	0	0.0873	0.1464	0.1349	0.0000	0.0000	0.0000	15345	1311	299	0	0	0	0	0	0	0	0	
610128																																																																																																																																																																																																	107239	0	0	40	100210	540601	0	6087	0	73008	528548	0	0	0	0	73055	0	0	1483	5567	1046	0	4300	4300	101700	69565	104070	34518	265275	135	0	0.130776	0.213479	0.200913	0.000000	0.000000	0.000000	68755	4300	1452	0	0	0	0	0	0	0	0	
610164																																																																																																																																																																																																	86779	0	0	0	113483	572048	0	4825	0	51995	580702	0	0	0	0	56919	6379	0	0	8902	-1529	0	4432	4432	113300	116412	40920	26316	305204	68	0	0.090526	0.160712	0.148198	0.000000	0.000000	0.000000	52487	4432	890	0	0	0	0	0	0	0	0	
610539																																																																																																																																																																																																	2691	0	0	0	16916	43150	0	296	0	4190	42962	0	0	0	0	4392	0	0	0	85	0	0	296	296	2913	12328	9777	1030	18334	0	0	0.0953	0.1707	0.1592	0	0	0	4096	296	94	0	5000	0	0	0	0	0	0	
610557																																																																																																																																																																																																	12723	0	0	0	25667	108693	0	1248	0	12767	108904	0	0	0	0	13320	0	0	1071	5405	0	0	839	839	11985	30627	18921	4101	47942	673	0	0.1146	0.1998	0.1872	0	0	0	12481	839	286	0	0	0	0	0	0	0	0	
610913																																																																																																																																																																																																	24134	0	0	0	79234	224706	0	1477	0	19214	224467	0	0	0	0	20049	0	0	0	0	0	0	1436	1436	18545	81610	54726	5048	70510	0	0	0.0830	0.1746	0.1621	0.0000	0.0000	0.0000	18613	1436	368	0	0	0	0	0	0	0	0	
611031																																																																																																																																																																																																	28091	0	0	0	10919	141886	0	1658	0	12076	142531	0	0	0	0	13005	0	0	0	0	0	0	1153	1153	25441	11444	33096	14548	73222	0	0	0.083154	0.141824	0.129250	0	0	0	11852	1153	224	0	0	0	0	0	0	0	0	
611246																																																																																																																																																																																																	1468	0	0	0	27091	48768	0	166	0	6623	48259	0	0	0	0	4646	0	0	25	875	0	0	166	166	1874	24893	3287	1427	16393	109	0	0.0960	0.1965	0.1895	0.0000	0.0000	0.0000	4480	166	543	0	0	0	0	0	0	0	0	
611451																																																																																																																																																																																																	20788	0	0	0	100249	312674	0	3783	0	25770	313117	0	0	1151	0	26275	2049	0	0	5405	0	0	2540	2540	4410	112372	43578	5919	153485	799	0	0.076072	0.130145	0.117564	0.000000	0.000000	0.000000	23735	2540	925	37	0	0	0	0	0	0	0	
612159																																																																																																																																																																																																	3514	0	0	0	19335	56795	0	614	0	5924	57861	0	0	0	0	6158	0	0	0	624	0	0	404	404	466	27130	5574	599	24075	0	0	0.099468	0.190120	0.177647	0	0	0	5754	404	157	0	0	0	0	0	0	0	0	
612364																																																																																																																																																																																																	17005	0	0	0	4027	276128	0	22317	0	263084	303122	0	0	0	0	253647	0	0	0	0	0	0	3304	3304	15001	7816	0	7803	262762	0	12564	0.861594	1.033977	1.020509	0.000000	0.000000	0.000000	250343	3304	177	0	0	0	0	0	0	0	0	
612551																																																																																																																																																																																																	4868	0	0	2037	35130	155832	0	3227	0	13758	156784	0	0	0	0	13978	0	0	644	6688	0	0	1398	1398	9261	31412	30332	15437	86699	0	878	0.080690	0.127091	0.114380	0	0	0	12580	1398	300	0	0	0	0	0	0	0	0	
613008																																																																																																																																																																																																	186099	0	0	233109	305895	4850842	0	46637	0	499811	4687725	0	0	0	21631	445686	17859	58191	565	69317	-3169	30000	46597	76597	258907	496408	876934	228745	3139305	12255	0	0.0809	0.1196	0.0990	0.0000	0.0000	0.0000	369089	76597	6744	20800	608555	333897	0	0	0	0	0	
613156																																																																																																																																																																																																	3236	0	0	562	82527	294546	0	3702	0	27041	296105	0	0	0	0	27207	0	0	2262	8912	0	0	2499	2499	71027	23176	22216	21920	178706	520	0	0.0837	0.1371	0.1245	0	0	0	24708	2499	1264	0	0	0	0	0	0	0	0	
613334																																																																																																																																																																																																	2109	0	0	929	5619	41592	0	255	0	4447	42357	0	0	0	0	2981	0	0	0	1230	0	0	255	255	7917	2650	2588	1033	26971	0	0	0.076917	0.101360	0.107412	0	0	0	3159	255	1	0	0	0	0	0	0	0	0	
613343																																																																																																																																																																																																	14130	0	0	0	60503	386398	0	3509	0	29528	387205	0	0	0	0	30593	0	0	0	6456	0	0	3509	3509	20415	74114	51790	12414	240599	0	0	0.0702	0.1061	0.0939	0	0	0	27084	3509	1058	0	0	0	0	0	0	0	0	
613400																																																																																																																																																																																																	37774	0	0	0	563922	1670702	0	9922	0	151193	1649834	0	0	0	0	157766	0	0	0	67894	0	0	9922	9922	55013	505913	335024	89330	774659	2493	0	0.089621	0.146388	0.137182	0	0	0	147844	9922	3180	0	0	0	0	0	0	0	0	
613464																																																																																																																																																																																																	19463	0	0	0	0	131918	0	4432	0	9353	136559	0	0	0	0	10729	0	0	0	0	0	0	1376	1376	14392	6285	13668	7079	102005	0	0	0.0685	0.1002	0.0874	0.0000	0.0000	0.0000	9353	1376	0	0	0	0	0	0	0	0	0	
613558																																																																																																																																																																																																	78173	0	0	0	24326	897641	0	8099	0	73863	896741	0	0	0	0	81952	0	0	1498	0	0	0	8217	8217	83605	37480	150736	61917	633791	866	0	0.082226	0.112929	0.101606	0.000000	0.000000	0.000000	73735	8217	128	0	0	0	0	0	0	0	0	
613754																																																																																																																																																																																																	2836	0	0	0	6722	42162	0	302	0	3779	42574	1065	0	0	0	4051	0	0	0	0	0	0	302	302	1058	8096	10311	1681	22947	0	0	0.0881	0.1353	0.1252	0.0000	0.0000	0.0000	3749	302	30	0	0	0	0	0	0	0	0	
613839																																																																																																																																																																																																	11511	0	0	0	63381	222111	0	3010	0	20492	225192	0	0	0	0	20370	0	0	0	8564	0	0	1837	1837	6632	59375	53694	15719	103957	0	993	0.082663	0.139723	0.127123	0.000000	0.000000	0.000000	18533	1837	966	0	0	0	0	0	0	0	0	
613950																																																																																																																																																																																																	173906	0	0	0	602802	1023824	0	3867	0	88132	980233	0	0	0	530	74542	0	0	708	2210	0	0	3787	3787	507950	270038	50150	35284	182176	7251	0	0.072182	0.246122	0.233618	0.000000	0.000000	0.000000	70755	3787	17377	0	0	0	0	0	0	0	0	
614256																																																																																																																																																																																																	1276	0	0	1775	39169	69326	0	436	0	7565	67997	0	0	0	0	6715	0	0	0	620	0	0	373	373	8809	34279	4763	3264	20642	0	0	0.0935	0.2099	0.1982	0.0000	0.0000	0.0000	6342	373	1052	0	0	0	0	0	0	0	0	
