"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
407506														37860		35457	0					7	2396	0							
407645														2372		553	0					912	907	0							
407850														1		0	0					1	0	0							
408307														4709	0	363	10	0	0	350	0	3	4333	0	0	0	0		Mastercard-Deferred Income		
408642														15889		10226	4914					408	341	0							
408875														3159		1097	0					355	1707	0							
409265														78		0	0					38	40	0							
410159														49		0	0					24	25	0							
410560														626		43	0					313	270	0							
410748														966		403	0					405	158	0	403						
410917														1298		813	0					336	149	0							
410944														114		17	36					38	23	0							
411062														1318		1258	0					36	24	0							
411174														234		0	63					1	170	0							
411231														211		2	0					49	160	0							
411240														216		0	0					138	63	15							
411473														2746	0	1356	0	0	0	423	730	3	1378	9	0	0	0		Derivatives Valuation	Wire Clearing	
411512														5677		4202	0	150				300	981	194	224		3710				
411549														97		84	0					13	0	0							
411576														192	0	1	0	0	0	0	0	92	99	0	0	0	0				
411624														472	150	176	0					223	73	0							
411651														564		12	0					23	529	0							
412153														473		0	0					153	320	0							
412452														329		302	1					26	0	0							
412555														1218		413	339					109	357	0							
412667														351		0	176					29	146	0							
412751														55885		27876	0		20449			355	25862	1792				Loan Payments Recieved in Process			
412845														3272		265	1669					102	1236	0							
412872														211		96	0					8	107	0							
413141														16730		965	0	705				3553	12147	65							
413208	3747991	0	2703042	0	0	693557	0	0	598251	369401	0	0	747888									77297						Settlement account			
413347														326		60	64					16	186	0							
413543														211		0	0					64	147	0							
413646														1334		149	0					395	790	0							
413673														595		233	0					51	311	0							
413758														277		11	0					153	113	0							
414102														1276		1080	0					141	11	44							
414652														595		0	161					51	383	0							
414764														621		114	0					349	158	0							
414858														646		0	0					25	621	0							
415770														1079		343	104					96	536	0							
416245														130929		77665	7261		18966			3739	35755	6509		43176		Equity Investment Obligations			
416272														434		260	0					1	173	0							
416339														506		442	0					31	33	0							
416357														417		0	310					41	66	0							
416656														1873		1326	0					213	334	0							
416674														3488		2714	0					136	638	0							
416973														539		454	0					9	76	0							
417626														5969		3726	0					1708	535	0							
417710														195		1	0					35	159	0							
418100														353		237	0					21	60	35							
418249														8018		3613	0					763	3582	60							
418436														41		0	0					9	32	0							
418856														356		57	235					9	55	0							
419406														55896		13211	9900					1392	31025	368	6572						
419460														1086		513	0					31	542	0							
419675														26133		3571	0					210	22352	0							
419947														123		0	0					16	107	0							
420578														1365		223	664					62	416	0							
420644														253		197	0					41	15	0							
420653														1268	0	1	71	0	1	0	0	235	961	0	0	0	0	Interest Withheld Payable			
420877														488		336	0					5	147	0							
421445														178		3	0					38	137	0							
421539														792		127	0					138	527	0							
422059														108	0	2	0	0	0	0	0	85	21	0	0	0	0				
422116														532		5	0					63	464	0							
422433														11767	0	1775	1418	313	58	738	0	5790	2784	0	0	0	0	ESCROWED FUNDS	INCOME TAXES		
422657														866		0	443					103	313	7							
423159														235		0	0					132	103	0							
423449														5625		5001	0					248	376	0							
423636														862		592	0					63	207	0							
423739														4730		0	0					418	4312	0							
423841														102		0	0					32	70	0							
424156														856		295	86					238	237	0							
424240														550		18	11					359	162	0							
424352														351		0	0					156	195	0							
424437														35	0	0	0	0	0	0	0	35	0	0	0	0	0				
424633														495		13	0					52	430	0							
425050														221		76	87					36	22	0							
425108														3533		2930	0					0	603	0							
425818														1251		1	0					243	1007	0							
425845														860		358	184					209	109	0							
425911														2807		340	0					266	1705	496							
426057														108		6	0					35	67	0							
426141														127		22	8					18	79	0							
426534														63249	0	43243	0	0	0	0	0	518	19488	0	14869	21946	0				
426758														346		43	48					25	230	0							
426945														223		1	0					37	185	0							
427241														2321		1558	6					154	603	0							
427353														2391		1283	0					251	821	36							
427858														317		25	0					0	192	100							
427960														142		57	0					35	26	24							
428060														3438		760	0					983	1695	0							
428462														822		422	19					30	262	89							
428547														7366		3247	0					847	1841	1431		2726					
428855														553		99	347					107	0	0							
429021														3351		2051	0					299	977	24							
429487														14713		11140	0					224	3059	290							
430036														977		203	0				88	220	554	0						ATM Processing Account	
430054														655		480	0					106	43	26							
430344														1892		1291	0					403	198	0							
431172														119600	0	87708	0	0	0	0	0	965	19291	11636	0	0	56252				
431323														802		303	121					64	314	0							
431350														355		204	11					97	43	0							
432058														193	0	34	56	0	24	10	0	72	31	0	0	0	0	Debit card settlement	Loan Fees		
432432														6411		1572	0					17	4822	0							
433505														12346		32	6658					19	4592	1045							
433550														2630		4	477					387	1762	0							
433608														44264	0	7142	0	0	0	0	0	258	36449	415	1616	0	5066				
433859														408		99	155					77	77	0							
433943														9208		8423	0					160	625	0							
434203														9951		8034	0					140	798	979	8002						
434539														2005		1737	0					92	176	0							
435059														782		2	0					384	396	0							
435077														147477	0	134945	0	62041	0	0	0	2902	9569	61	0	0	0				
435255														2599		1622	134					637	206	0							
