"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK075	RCONK076	RCONK077	RCONK078	
613343																																																																																																																							0	0	0	0	0	0	0	0	0	4227	1923	0	381	0	1846	1265	0	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	15	1923	0	4228	0	0	0	0	0	0	0	0	0	0	1242	30	1276	144	78	0	0	0	0	0	0	0	0	41	0	0	0	0	0	1292	0	0	0	2080	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613400																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	0	2261	0	10	0	0	0	0	236	0	0	0	0	0	0	0	0	0	59	0	0	0	118	0	0	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613558																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	468	0	2749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	1899	0	35	0	0	0	1053	0	0	0	0	0	0	0	0	0	1599	54	2725	0	0	94	2725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613679																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	1406	0	254	0	0	0	238	465	0	0	0	0	0	0	0	0	0	24	0	0	0	426	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613772																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	0	275	0	0	0	0	0	31	0				0	0	0	0	0	0	0	0	0	0	0	0	81	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613839																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	100	0	0	0	0	0	0	0				0	0	0	0	0	1004	499	0	0	0	0	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613950																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	208	0	2	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	2224	0	0	0	0	0	0	0	0	0	14377	25097	131	14377	25097	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613978																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	1260	0	0	0	0	0	341	0				0	0	0	0	0	72	0	0	0	0	0	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614256																																																																																																																							0	0	0							0	0	0	39	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	37	0	37	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614313																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	1416	11	290	0	15	0	0	0	1408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	941	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614368																																																																																																																							0	0	0										90	0	68	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	367	0	0	0	0	0	156	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614751																																																																																																																							0	0	0							0	0	0	13	0	0	1129	0	0	0	0	0	0	0	0						0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	27	0	0	0	0	0				0	0	0	0	0	973	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614948																																																																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0				0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615217																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	1948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	41	55	0	0	0	0	0	186	15	232	328	38	0	0	0	1800	0	0	0	0	0	0	0	0	0	0	21	0	0	2102	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615253																																																																																																																							0	0	0							0	0	0	55	1825	288	671	0	0	0	0	0	0	0	0						0	0	0	0	0	0	2413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	13	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615459																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615776																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	314	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615851																																																																																																																							0	0	0							4	0	0	0	134	123	145	0	0	134	0	0	0	0	0						0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	328	0	1142	94	0	0	0	0	397	0				1270	12	225	0	0	0	0	127	276	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615879																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602	0	0	0	0	0	0	0				0	0	0	0	0	0	538	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615954																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	255	5	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645	0	840	0	0	0	0	0	28	0	0	0	0	0	50	0	67	0	0	364	211	0	0	516	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616036																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	496	0	1197	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	14	112	67	0	4	0	0	0	22	0	0	0	0	0	0	755	0	201	47	0	0	0	0	1211	0	0	0	0	0	0	0	0	300	39	0	127	0	0	841	33	0	0	446	0	0	0	0	0	0	94	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616148																																																																																																																							0	0	0							0	0	0	75	0	84	0	48	37	0	0	0	0	0	0						0	0	0	0	0	0	54	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	127	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616410																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	400	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	34	0	0	0	0	0	0	64	0	0	0	0	0	0	770	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	2118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616540																																																																																																																							0	0	0							0	0	0	74	0	87	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	17	0	0	0	0	0	0	0				0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616849																																																																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617051																																																																																																																							0	0	0							0	0	0	0	10	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0				27	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617079																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052	85	0	52	85	0	0	0	0	0				0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617145																																																																																																																							0	0	0							0	0	0	42	56	3	668	271	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	788	106	23	0	0	0	0	0				0	0	0	0	0	0	0	28	0	24	0	79	0	0	56	0	0	0	0	0	0	668	271	0	601	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617275																																																																																																																							0	0	0										0	0	278	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617341																																																																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617538																																																																																																																							0	0	0							0	0	0	19	0	0	0	0	0	0	0	0	0	0	0						0	0	0	18	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	53	25	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617743																																																																																																																							0	0	0							0	31	0	90	0	25	225	0	0	0	0	0	0	0	0						0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618544																																																																																																																							0	0	0							0	0	0	0	0	4	235	0	0	459	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	796	0	171	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	106	33	209	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618647																																																																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618740																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	316	60	798	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	1518	19	679	376	3	0	0	0	1716	0	0	0	0	0	0	0	0	0	22	93	0	398	0	1035	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618777																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0				0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618807																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583	0	1139	28	0	0	0	0	0	0	0	0	0	0	0	0	8515	66	1082	0	0	0	0	0	1869	0	0	0	0	0	0	0	0	2538	0	911	0	0	0	1645	0	0	0	5004	0	0	0	0	0	0	18	0	369	9	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619327																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	343	108	147	0	16	0	0	0	1199	0	0	0	0	0	0	0	0	0	288	0	18	0	0	757	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619457																																																																																																																							0	0	0										6	0	15	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	20	0				151	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619701																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	93	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	978	5	89	0	0	0	0	103	0	0	0	0	0	0	3208	0	920	0	0	0	0	0	1834	0	0	0	0	0	0	0	0	0	738	0	0	0	0	360	0	952	0	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619859																																																																																																																							0	0	0										134	18	395	112	12	174	0	286	0	0	0	0						0	0	0	30	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	4948	1	768	441	0	13	0	0	0	0				260	392	0	0	377	507	453	1744	114	45	1808	899	0	0	2203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619877																																																																																																																							0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14220	0	105830	2145	0	0	0	0	0	163521	0	244628	0	0	0	0	23441	18837	9860	0	4463	0	0	0	233123	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	7207	0	42954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
620015																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	196	232	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	1122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
620752																																																																																																																							0	0	0										54	78	171	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	276	40	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	44	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621151																																																																																																																							0	0	0							0	79	0	0	0	0	74	0	0	0	0	0	0	0	0						0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621245																																																																																																																							0	0	0							0	0	0	0	0	0	0	0	99	0	0	0	0	0	0						0	0	0	0	0	0	2	0	375	0	0	0	0	0	0	0	0	0	0	80	0	125	57	0	0	0	0	0	0				0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621357																																																																																																																							0	0	0							90	112	0	2	2	180	386	0	231	0	0	0	0	0	0						0	0	0	0	0	0	112	0	92	0	0	0	0	0	0	0	0	0	0	13	0	247	69	0	0	0	0	625	0				0	0	0	0	0	59	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621441																																																																																																																							0	0	0										58	0	112	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	5	636	0	0	0	0	0	277	0				0	0	0	0	0	26	0	0	0	0	293	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622037																																																																																																																							0	0	0							0	0	0	269	28	681	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	600	0	3104	583	51	0	0	0	0	0				0	185	0	0	0	1	915	315	0	0	1651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622653																																																																																																																							0	0	0							0	0	0	0	0	0	1356	0	0	0	0	0	0	0	0						0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	1333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622756																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622774																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	732	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	3	0	0	0	0	0	0	597	0	348	477	8	0	0	0	190	0	0	0	0	184	0	0	0	0	0	0	97	0	0	0	0	0	0	597	0	0	0	0	0	0	76	0	289	61	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
