"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJ447	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
220974	19	10	14		CONF	35			93	41		0	0	0	0	false	42	0	0	6	71	19	62	156	40		252	80		157	47	0	0	0	0		23	69		Dividends on FHLB Stock			Service Agreement Expenses	Franchise Taxes											
221476					CONF							0	0	0	0	false		0	0					338			127					0	0	0	0					Miscellaneous income			FHLMC Secondary Market Delivery Fees												
221775					CONF							0	0	0	0	false		0	0					200								0	0	0	0					Other Operating Income															
222156	0				CONF							0	0	0	0	false		0	0					71	0		87			33		0	0	0	0					Gain on Sale of Loans															
222446	100	5	23	40	CONF	0	0	0	0	0	0	0	0	0	0	false	24	0	0	8	75	9	0	279	67	0	137	27	151	63	31	0	0	0	0	0	0	0	0																
222558					CONF							0	0	0	0	false		0	0													0	0	0	0								Professional Services	Donations											
222754	80	0	14	6	CONF	52	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	5	5	133	14	0	0	23	0	0	16	0	0	0	0	0	0	0	0	Mortgage Fees															
223005	48	5	31	3	CONF							0	0	0	0	false	27	0	0		89	14		273	23		147	57	41	10	42	0	0	0	0			67	7																
223322	157	0	105	25	CONF	0	0	0	240	0	0	0	0	0	0	false	121	0	0	5	127	32	64	236	91	0	626	16	22	0	156	0	0	0	0	0	20	57	0				Visa Check Card												
223331	272	0	0	133	CONF	0	0	0	642	186	180	0	0	0	0	false	0	0	0	0	0	0	449	1076	183	0	1733	0	0	313	180	0	0	0	0	0	0	0	0				Debit card and credit card expenses	Total Corporate Development	Shares taxes										
223452	10	0	1	0	CONF	0	0	0	37	8	10	0	0	0	0	false	12	0	0	2	0	8	3	44	29	0	0	11	0	2	7	0	0	0	0	0	0	0	2				licensing fee	Misc gifts/ division	corresp fees/all other										
223751					CONF							0	0	0	0	false		0	0													0	0	0	0																				
223845	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
224552	6	2	9	5	CONF							0	0	0	0	false	8	0	0	3		7		61	27		8	8		8	9	0	0	0	0		1																		
224954	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
225054	15	0	3	3	CONF	8	0	0	9	21	4	0	0	0	0	false	6	-85	0	0	4	7	30	67	5	0	0	5	8	0	6	0	0	0	0	0	0	0	0	SERVICE FEES			BUSINESS DEVELOPEMENT	ELECTRONIC BANKING	PUBLIC RELATIONS						PRIOR PERIOD ACCOUNTING ADJUSTMENTS				
225157	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
225241	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
225335	115	0	0	0	CONF	281	0	0	117	0	0	0	0	0	0	false	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BOLI Income			Meals and Entertainment												
225559	0	0	0	47	CONF	18	0	0	117	98	59	0	0	0	0	false	0	0	0	0	57	14	39	109	0	0	116	75	0	1	42	0	0	0	0	0	0	92	0	Fees on Merchant Services			Other Services	Software Upgrades & Licensing	Other Insurance										
225942	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
226949				303	CONF							0	0	0	0	false		0	0									102				0	0	0	0											Loan payoff for holding co									
227151					CONF	174						0	0	0	0	false		0	0											102		0	0	0	0					DEBIT & ATM INTERCHANGE															
227179	230				CONF	370			300	104	161	0	0	0	0	false		0	0											238	128	0	0	0	0					MERCHANT SERVICES INCOME			MERCHANT SERVICES EXPENSE	B&O TAXES	SOFTWARE EXPENSES										
227357					CONF	-125						0	0	0	0	false		0	0				116	161					105			0	0	0	0					Venture Capital															
227656	5	0	5	4	CONF	6	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	2	20	49	4	0	0	21	0	25	13	0	0	0	0	0	0	27	0	SBA Servicing Fees															
227777					CONF							0	0	0	0	false		0	0					137								0	0	0	0																				
228000					CONF							0	0	0	0	false		0	0					162			135					0	0	0	0																				
228055	11	0	5	0	CONF	0	0	0	0	0	0	0	0	0	0	false	3	0	0	2	0	1	17	36	8	0	0	17	0	15	2	0	0	0	0	0	0	0	0																
228158	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	144	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
228279	87		27	7	CONF	-12			46	16		36	0	0	0	false	28	0	0		70	4	5	91	53		113	30	116	39	39	0	0	0	0		4	26		Equity in Low Income Housing		Income from LLC	Loan Expense	Education & Seminar Expense		Restricted Stock Contra Equity Account (MRP)									
228345					CONF							0	0	0	0	false		0	0													0	0	0	0					Secondary Market Income															
229070					CONF							0	0	0	0	false		0	0													0	0	0	0					None	None	None	None	None	None										
229173	22		15		CONF				10	12		0	0	0	0	false		0	0					39				20	12	16	11	0	0	0	0								Supervisory Examinations	Other Loan/LIF Expense											
229342	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
229454	22	0	18	0	CONF	0	0	0	12	12	48	0	0	0	0	false	13	0	0	0	0	2	3	13	9	0	50	0	0	37	23	0	0	0	0	0	0	0	0				TIB plus other	Prof Fees	Other operating										
229801	96		152	2734	CONF	-229			1021			0	0	0	0	false	901	0	0		2463	438	684	2269	498		1016	1488	373		2659	0	0	0	0		668	388	618	FDIC Loss Share			Credit Card Fees												
229913	0	0	0	0	CONF	7610	1096	0	3313	329	4140	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Commission received	Rental income		Other operating expense	Restructure charge	Commission paid					2.o Off balance sheet credit allowance (-988K) 2.p Depreciation of Leased assets (886K)					
230254	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
230423	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
230610	0	0	0	0	CONF	0	0	0	140	0	0	0	0	0	0	false	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Financial Institutions Tax												
230759	0	0	0	0	CONF	215	101	0	167	325	157	0	0	0	0	false	0	0	0	0	110	0	0	598	0	0	580	0	0	0	0	0	0	0	0	0	106	0	0	Foreign exchange income	Lobby Services Income		other service charges and fees	corporate services expense	operating expense - debit cards										
231149					CONF							0	0	0	0	false		0	0													0	0	0	0																				
231279	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
231336	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
231671	9	12	18	14	CONF				26	9	6	0	0	0	0	false	10	0	0		21			102	19		13	35		19	33	0	0	0	0			7					Insurance	Bank Service Charges	Courier										
232258	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	21	0	0	0	9	0	5	0	0	0	0	0	0	0	0	0																
232847	26	0	15	0	CONF	10	0	0	25	0	0	0	0	0	0	false	9	0	0	2	30	0	4	70	31	0	31	15	0	19	6	0	0	0	0	0	2	0	3	Doc Prep Fees			Officer / Director Life Ins. Exp.												
232856	0	0	31	0	CONF	0	0	0	50	0	0	0	0	0	0	false	43	0	0	0	66	0	46	124	34	0	438	42	36	0	68	0	0	0	0	0	0	0	0				Public Relations												
233031	23302	0	0	10752	CONF	17806	10577	27224	13542	36025	21728	-253	0	0	0	false	6693	0	0	0	18291	0	7536	0	0	6267	88343	0	8411	0	8461	0	0	0	0	0	0	0	0	Commercial credit fee income	Capital markets income	Financing income on operating leases	Credit and checkcard expenses	Outside services	Depreciation expense on operating leases	Adjustment to other transactions									
233246	6	0	5	0	CONF	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
233358					CONF							0	0	0	0	false		0	0													0	0	0	0								Professional fees	Debit Card Expense											
233442					CONF							0	0	0	0	false		0	0													0	0	0	0											Capital contribution from holding company									
233451	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
233527	0	0	0	0	CONF	217	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	6	0	215	0	0	109	0	104	0	109	0	0	0	0	0	0	0	0	MORTGAGE FEES AND INCOME															
233554	163	0	85	0	CONF	0	0	0	54	86	0	0	0	0	0	false	138	0	0	0	0	0	0	551	92	0	97	0	56	0	68	0	0	0	0	0	0	0	0				Software Depreciation	Travel											
234355	149	0	0	0	CONF	322	128	0	326	0	0	0	0	5	0	false	133	0	0	0	187	0	152	147	0	0	762	0	428	0	135	0	0	0	0	0	0	0	0	Gain on Mortgage Loan Commitments	Gain on MSR Hedging		Loss on Mortgage Pipeline Derivatives					Change in dda loss reserve							
234506					CONF	128			150			0	0	0	0	false		0	0													0	0	0	0					ELECTRONIC BANKING			ELECTRONIC BANKING												
234739	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	155	0	230	361	0	0	650	0	0	329	191	0	0	0	0	0	0	132	0																
234841	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
235174					CONF							0	0	0	0	false		0	0										108			0	0	0	0																				
235231	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
235316	8		13	13	CONF	2				7		0	0	0	0	false	3	0	0	3		3	5	26	8		6	11	7	12	4	0	0	0	0			3		MISC				Ohio FI TAX		Holding company debt proceeds contributed to Bank					Tax adjustment				
235446					CONF							0	0	0	0	false		0	0													0	0	0	0																				
235530	104	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	218	0	0	315	0	0	193	0	0	0	0	0	0	0	0	0																
235558	1	0	1	5	CONF	0	0	0	3	2	0	0	0	0	0	false	2	0	0	0	0	0	0	12	5	0	0	0	0	7	3	0	0	0	0	0	0	0	3				Travel Conventions & Meetings	Monthly Service Fees				none							
235950	9	8	9		CONF							0	0	0	0	false	5	0	0	1		2	2	50	9			5				0	0	0	0																				
236153	215	240	0	0	CONF	0	0	0	360	240	177	0	0	0	0	false	0	0	0	77	110	0	483	0	227	0	433	0	0	193	214	0	0	0	0	0	90	0	0				PUBLIC RELATIONS 55000	SCORECARD EXP 57092	TRAVEL										
236256					CONF							0	0	0	0	false		0	0													0	0	0	0																				
236603			36		CONF	77						0	0	0	0	false		0	0						17			52		30		0	0	0	0					ATM INTERCHANGE AND PROCESSING FEES															
236706	163	0	164	0	CONF	0	0	0	733	0	0	4669	2836	0	0	false	104	0	0	0	322	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	107				Professional Fees			Capital Contribution from Holding Co/Stock Options	Restricted Stock								
236957	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
237066	148	0	0	71	CONF	0	0	0	0	0	0	0	0	0	0	false	39	0	0	9	110	50	80	599	54	0	372	105	131	79	86	0	0	0	0	0	12	8	34																
237619	130	0	94	0	CONF	214	0	0	233	0	0	0	0	0	0	false	53	0	0	0	7	24	50	314	0	0	510	0	77	220	98	0	0	0	0	0	0	0	41	Commercial Loan Fees			Online Banking Expenses												
237954	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
238139	9	0	18	5	CONF	0	0	0	12	0	0	0	0	0	0	false	5	0	0	0	0	5	6	94	12	0	53	19	11	36	8	0	0	0	0	0	0	0	0				Equipment maintenance contracts												
238250	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
238737	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	201	0	0	0	0	109	0	0	0	0	0	0	0	130	0	0																
239275	248	0	0	0	CONF	0	0	0	155	448	0	0	0	0	0	true	0	0	0	0	181	0	0	401	80	0	410	121	121	245	214	0	0	0	0	0	0	0	0				COMPUTER SOFTWARE EXPENSE	MERGER & ACQUISITION EXPENSES						Entegra Bank held a $700,000 investment in the subordinated debt of First NBC Bank Holding Company, the holding company for First NBC Bank. On April 28, 2017, First NBC Bank was closed by the Louisiana Office of Financial Institutions and placed into FDIC receivership. Consequently, Entegra concluded that its investment was impaired, and it adjusted its first quarter 2017 earnings.  See lines 6.b and M.14. of schedule RI.					
239556	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
239613	134	0	0	0	CONF	0	0	0	258	113	0	0	0	0	0	false	0	0	0	0	135	0	0	487	0	0	301	113	165	0	0	0	0	0	0	0	0	0	125				Bank shares tax	Other losses											
239659	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
239752					CONF							0	0	0	0	false		0	0													0	0	0	0								Charitable Contributions	Exam Fees											
240459	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
240954	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
241009	20	0	16	34	CONF	5	0	0	35	8	0	0	0	0	0	false	9	0	0	4	19	3	22	0	19	0	0	21	0	0	0	0	0	0	0	0	2	0	5	EXCHANGE			DUES BOOKS & SERVICES	LOAN SERVICE											
241157	286		95		CONF				58	57		0	0	0	0	false	81	0	0		94	23	87	442			416			212		0	0	0	0				159				Computer software depreciation	Loan account expense											
241559	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
241607	187	0	0	0	CONF	115	0	0	140	101	0	639	0	0	0	false	0	0	0	0	133	0	0	521	0	0	336	173	0	148	222	0	0	0	0	0	0	0	0	REIMBURSEMENT OF EXPENSES BY MUTUAL HOLDING CO			ALL OTHER EXPENSES (INCL DIVIDEND PAID TO MUTUAL HOLDING CO =115)	CONTRIBUTIONS & DONATIONS		Noncontrolling interest investment in consolidated subsidiary of the bank									
242257					CONF							0	0	0	0	false		0	0					152								0	0	0	0																				
242444	197	0	124	219	CONF	89	30	0	188	285	0	0	0	0	0	false	157	0	0	29	262	43	114	717	245	0	857	18	145	34	586	0	0	0	0	0	22	27	30	ATM Surcharge	Non Accreatable Loan Income		OCC Assessment	Bankshares Management Fee											
242949	7		13		CONF		8		7	9	19	0	0	0	0	false	1	0	0	3	4	4		56	11						3	0	0	0	0				7	CREDIT CARD INCOME	MISCELLANEOUS INCOME	ATM / DEBIT CARDHOLDER FEES	BUSINESS PROMOTION	BANK SERVICE CHARGES	EXAMINATION										
242958					CONF							0	0	0	0	false		0	0													0	0	0	0					misc fees			Directors deferred compensation expense			expenses for annual meeting									
242976	18	5	20	31	CONF					-15	26	0	0	0	0	false		0	0		16			114			16	50				0	0	0	0			11						LOAN EXPENSES (RECOVERIES)	OCC ASSESSMENT										
243375	67	0	44	0	CONF	5613	948	0	14	25	0	10000	0	0	0	false	48	0	0	0	0	0	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GDV Based Income	Tax Transfer Income		Employee Travel	Dues		Cash Contribution									
243414	19		17		CONF				35	35	27	39	0	0	0	false	10	0	0		17		21	153	16		48	20				0	0	0	0								3rd Party Loan Services	Franchise Tax	Infinex Investment Expenses	Net between dividend declared and upstream to Holding Co.									
243955	1133	9	1	34	CONF							0	0	0	0	false	8	0	0				4		32							0	0	0	0																Prepaid Adjustment	Mtg MIP			
244037	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
244149	1173	0	0	0	CONF	0	0	0	508	232	0	0	0	0	0	false	0	0	0	0	0	0	100	0	169	0	0	113	190	108	269	0	0	0	0	0	0	0	0				Loan Fees	Travel											
244158	31	0	8	14	CONF	9	0	0	8	11	17	0	0	0	0	false	12	0	0	0	40	19	57	130	21	0	0	17	0	11	14	0	0	0	0	0	5	0	0	MISC.			Auto & Travel	Business Development	Misc.										
244251	0	0	0	0	CONF	98	0	0	163	146	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OTHER FEE INCOME			SOFTWARE MAINTENANCE CONTRACTS & DEPRECIATION	TRUST & INVESTMENT DEPARTMENT DIRECT EXPENSES											
245016	0	0	108	219	CONF	414	4850	0	296	119	77	0	0	0	0	false	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Trade & Finance Commission Income	Correspondent Banking Commission Income		Audit & Professional Services	Travel Expense	Corporate Insurance Expenses										
245276	1359	0	0	1244	CONF	0	3543	0	-1403	2706	2797	137	0	-1350	0	false	0	0	0	0	0	0	234	4285	0	0	1849	0	981	0	1277	0	0	0	0	0	0	1654	0		Merchant business		FDIC benefit from termination of shared loss agreements	VISA/MASTERCARD MERCHANT FEE EXPENSE	Municipal Tax (1,627) and Management fees allocations (1,170)	Contribution from parent		Credit Impaired Policy - Allowance De-Recognition							
245351	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
245557	35		33		CONF	46	162		40			0	0	0	0	false		0	0	16		21		518				107		70		0	0	0	0			63		management fees	debit card usage		OCC												
246022	0	0	23	10	CONF	238	0	0	0	0	0	0	0	0	0	true	13	0	0	4	0	7	0	152	14	0	90	45	17	3	33	0	0	0	0	0	0	0	0	Service Release Premiums															
246134	38	4	41	0	CONF	0	0	0	0	0	0	0	0	0	0	false	24	0	0	0	0	0	47	0	44	0	0	44	0	88	34	0	0	0	0	0	0	0	0																
246237	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
246451	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
246657					CONF						141	0	0	0	0	false		0	0					428			278		206			0	0	0	0										Correspondent Service Charges										
246947	5	0	11	3	CONF	0	0	0	0	0	0	0	0	0	0	false	4	0	0	3	19	0	1	82	12	0	37	15	4	24	4	0	0	0	0	0	0	0	0																
246956	56	8		16	CONF				30	56		0	0	0	0	false	17	0	0			3		17	35		38	6	85		26	0	0	0	0					RECOVERY ON LOAN FROM BANK ACQUISITION	DEPOSIT SERVICE CHARGES	OVERDRAFT SERVICE CHARGES	EXAMINATION FEES	OREO WRITE DOWNS											
247140	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	true	0	-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												Adj to capital for an error in taxes in a previous accouinting period				
247355	0	0	120	0	CONF	0	0	0	134	0	0	0	0	0	0	false	0	0	0	0	0	0	0	261	0	0	457	0	0	243	135	0	0	0	0	0	0	0	0				Internet Banking												
247476					CONF							0	0	0	0	false		11	0													0	0	0	0																Adj to reflect OCI on Pension Plan				
247551	28	0	29	0	CONF	0	0	0	28	0	0	0	0	0	0	false	11	0	0	0	7	3	0	0	21	0	67	20	1	39	14	0	0	0	0	0	0	0	9				PURCHASE SERVICES												
247908	207	0	49	0	CONF	29	17	0	88	181	107	0	0	0	0	false	77	0	0	18	123	40	776	0	110	0	0	65	376	503	159	0	0	0	0	0	0	0	0	WIRE TRANSFER FEE	MISCELLANOUS FEES		AMORTIZATION SOFTWARE	CHARITABLE CONTRIBUTION	CHECK PROCESSING FEES										
248240	301		60	146	CONF							0	0	0	0	false	22	0	0		37		19	412	62		298			71		0	0	0	0																				
248352					CONF							0	0	0	0	false		0	0													0	0	0	0																				
248455	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
248633	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
248745					CONF							0	0	0	0	false		0	0													0	0	0	0																				
249416	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
249564	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
249612	380	0	0	0	CONF	432	847	767	0	1212	0	0	0	0	0	false	0	0	0	174	0	459	0	1195	0	0	0	0	4238	0	0	0	0	0	0	0	0	0	0	Unrealized Gain / Loss on Swaps	Unrealized G/(L) on Cross-Currency Items Net of Translation Effects	Loan Pre-Payment Penalty Fees		Provision for Off-Balance Sheet Items											
249658			16	20	CONF	11			33	11	9	0	0	0	0	false		0	0		17		30	31				29		30	4	0	0	0	0					MISCELLLANEOUS INCOME-BBW BOOK VALUE WRITE-UP			INFORMATION TECHNOLOGY	Dues & Subscriptions	INTERNET BANKING										
249957	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
250047	22	0	32	31	CONF	0	0	0	47	0	0	0	0	0	0	false	0	0	0	0	0	0	0	40	18	0	32	18	0	0	0	0	0	0	0	0	0	0	0				Technology Expense												
250430					CONF							0	0	0	0	false		0	0													0	0	0	0																				
250476					CONF							0	0	0	0	false		-117	0													0	0	0	0														Backdate prior years charge offs		Securities transferred from AFS to HTM not valued on correct date and not amortized until maturity				
250850					CONF							0	0	0	0	false		0	0													0	0	0	0								Equipment Repair and Mainteance												
251352	0	0	0	0	CONF	0	0	0	314	0	0	89	0	0	0	false	0	0	0	0	0	0	0	356	0	0	123	0	0	0	167	0	0	0	0	0	0	0	0				Third Party Vendor Network Support			Award of Common Stock to stockholder									
251558	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	109	71	0	0	77	0	0	0	0	0	0	0	0																
251745	0	0	50	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	139	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0																
251857	4	0	3	1	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	1	6	4	1	33	4	0	-1	10	0	1	9	0	0	0	0	0	0	0	0																
251978	135	4	21		CONF							2000	0	0	0	false	15	0	0	8	25	2	134	157	28		7	39	80	119	26	0	0	0	0				30							Contributed Capital From Holding Company									
252041					CONF							0	0	0	0	false		0	0								104					0	0	0	0																				
252256	2		2		CONF				2	9	6	0	0	0	0	false	2	0	0				4	13	6		7	4		5	2	0	0	0	0				5				State Assessments; State Exam Fees; Fed Res Fees	Television; Cash Courier; Donations; Contract Labor; Loss on RE Investments	Computer Software, Service, Maintenance, Equipment										
252452	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
252658	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
253356	254	0	0	303	CONF	368	50	0	132	191	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	105	423	0	111	0	0	0	0	0	0	132	0	Credit Card Income	Wires, Lockbox		Property & Franchise Tax	Trust Processing											
253440	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
253468	191	199	0	0	CONF	209	171	270	123	0	0	0	0	0	0	false	0	0	0	0	0	0	0	568	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	FHLB Stock Dividend	Minority Investment Income	Swap MTM Adjustment	Professional Fees												
253646	8	1	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	6	0	0	2	28	3	2	0	20	0	29	0	0	18	0	0	0	0	0	0	0	8	0																
253730	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
253776	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
254317					CONF							0	0	0	0	false		0	0													0	0	0	0								Service charges correspondent banks	Contributions											
254504	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	7	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0												2016 audit adjustment entries				
254849	0	0	0	0	CONF	2864	327	0	2428	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RENTAL INCOME-OPERATING LEASE	OTHER FEE INCOME-MAC		DEPRECIATION EXPENSE-OPERATING LEASE												
255350	11	7	35	3	CONF	0	0	0	0	0	0	0	0	0	0	false	14	0	0	5	17	4	20	0	20	0	0	16	0	21	15	0	0	0	0	0	0	7	0																
255547	12		13	34	CONF				4			0	0	0	0	false	6	0	0				1	56	3		16	11		3		0	0	0	0								Call report fees												
255556					CONF							0	0	0	0	false		0	0					138			101					0	0	0	0																				
255574	362	0	129	0	CONF	222	0	0	135	265	518	0	0	0	0	false	0	0	0	0	101	0	0	790	145	1742	179	0	0	0	0	0	0	0	0	0	0	0	0	LOAN CLOSING TITLE REVENUE			COMPLIANCE EXPENSE	TRAVEL, MEALS AND ENTERTAINMENT	LOAN CLOSING EXPENSE										
255659	1001	0	0	0	CONF	0	0	0	184	0	0	0	0	0	0	false	0	0	0	0	0	102	0	1302	0	0	1547	0	596	475	0	0	0	0	0	0	0	0	0				Software maintenance expense												
